Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Begin Path	File Offset (s)	Recording	Model species	Vocalization	Song
1	Spectrogram 1	1	10.317239256	10.519142177	2641.0	3311.7	Campan_0102.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\27-10-2020\Audios\Campan_0102.wav	10.3172	Focal	Pteroglossus torquatus		1
2	Spectrogram 1	1	10.599903346	10.922948019	2892.5	3521.3	Campan_0102.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\27-10-2020\Audios\Campan_0102.wav	10.5999	Focal	Pteroglossus torquatus		1
3	Spectrogram 1	1	12.093984960	12.295887881	2682.9	3730.9	Campan_0102.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\27-10-2020\Audios\Campan_0102.wav	12.0940	Focal	Pteroglossus torquatus		1
4	Spectrogram 1	1	12.639122846	12.800645183	2682.9	3311.7	Campan_0102.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\27-10-2020\Audios\Campan_0102.wav	12.6391	Focal	Pteroglossus torquatus		1
5	Spectrogram 1	1	16.757942432	17.060796813	1383.4	1970.2	Campan_0102.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\27-10-2020\Audios\Campan_0102.wav	16.7579	Focal	Procnias tricarunculatus		2
6	Spectrogram 1	1	17.323270610	17.605934700	1509.1	2473.3	Campan_0102.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\27-10-2020\Audios\Campan_0102.wav	17.3233	Focal	Procnias tricarunculatus		2
7	Spectrogram 1	1	17.605934700	18.130882294	4108.2	4988.5	Campan_0102.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\27-10-2020\Audios\Campan_0102.wav	17.6059	Focal	Procnias tricarunculatus		2
8	Spectrogram 1	1	18.373165799	18.696210472	1760.6	2976.3	Campan_0102.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\27-10-2020\Audios\Campan_0102.wav	18.3732	Focal	Procnias tricarunculatus		2
