Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Begin Path	File Offset (s)	Recording	Model species	Vocalization	Song
1	Spectrogram 1	1	0.051494096	0.223141082	1580.0	2036.5	Ramphastos-sulfuratus-568525.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-568525.wav	0.0515	Ramphastos sulfuratus	Ramphastos sulfuratus		1
2	Spectrogram 1	1	0.703752643	0.935476075	1390.3	1936.5	Ramphastos-sulfuratus-568525.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-568525.wav	0.7038	Ramphastos sulfuratus	Ramphastos sulfuratus		1
3	Spectrogram 1	1	1.484746431	1.750799259	1390.3	1986.2	Ramphastos-sulfuratus-568525.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-568525.wav	1.4847	Ramphastos sulfuratus	Ramphastos sulfuratus		1
4	Spectrogram 1	1	2.222828471	2.437387204	1390.3	1936.5	Ramphastos-sulfuratus-568525.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-568525.wav	2.2228	Ramphastos sulfuratus	Ramphastos sulfuratus		1
5	Spectrogram 1	1	2.995239909	3.261292738	1390.3	1986.2	Ramphastos-sulfuratus-568525.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-568525.wav	2.9952	Ramphastos sulfuratus	Ramphastos sulfuratus		1
6	Spectrogram 1	1	3.810563094	4.068033573	1390.3	1886.9	Ramphastos-sulfuratus-568525.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-568525.wav	3.8106	Ramphastos sulfuratus	Ramphastos sulfuratus		1
7	Spectrogram 1	1	4.591556881	4.840445011	1415.2	2011.0	Ramphastos-sulfuratus-568525.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-568525.wav	4.5916	Ramphastos sulfuratus	Ramphastos sulfuratus		1
8	Spectrogram 1	1	5.381133018	5.604274100	1464.8	1837.2	Ramphastos-sulfuratus-568525.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-568525.wav	5.3811	Ramphastos sulfuratus	Ramphastos sulfuratus		1
9	Spectrogram 1	1	6.127797408	6.385267887	1415.2	1886.9	Ramphastos-sulfuratus-568525.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-568525.wav	6.1278	Ramphastos sulfuratus	Ramphastos sulfuratus		1
10	Spectrogram 1	1	6.925955894	7.166261674	1291.0	1911.7	Ramphastos-sulfuratus-568525.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-568525.wav	6.9260	Ramphastos sulfuratus	Ramphastos sulfuratus		1
11	Spectrogram 1	1	7.698367332	7.904343715	1489.7	2011.0	Ramphastos-sulfuratus-568525.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-568525.wav	7.6984	Ramphastos sulfuratus	Ramphastos sulfuratus		1
12	Spectrogram 1	1	8.419284674	8.642425756	1415.2	1886.9	Ramphastos-sulfuratus-568525.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-568525.wav	8.4193	Ramphastos sulfuratus	Ramphastos sulfuratus		1
13	Spectrogram 1	1	9.174531413	9.397672495	1415.2	1936.5	Ramphastos-sulfuratus-568525.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-568525.wav	9.1745	Ramphastos sulfuratus	Ramphastos sulfuratus		1
14	Spectrogram 1	1	9.946383431	10.238183308	1340.7	1911.7	Ramphastos-sulfuratus-568525.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-568525.wav	9.9464	Ramphastos sulfuratus	Ramphastos sulfuratus		1
15	Spectrogram 1	1	10.735959568	11.053506492	1440.0	2035.9	Ramphastos-sulfuratus-568525.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-568525.wav	10.7360	Ramphastos sulfuratus	Ramphastos sulfuratus		1
16	Spectrogram 1	1	11.525535704	11.800170882	1440.0	1862.1	Ramphastos-sulfuratus-568525.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-568525.wav	11.5255	Ramphastos sulfuratus	Ramphastos sulfuratus		1
17	Spectrogram 1	1	12.323694190	12.529670574	1390.3	1936.5	Ramphastos-sulfuratus-568525.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-568525.wav	12.3237	Ramphastos sulfuratus	Ramphastos sulfuratus		1
