Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Begin Path	File Offset (s)	Recording	Model species	Vocalization	Song
1	Spectrogram 1	1	0.674560676	0.971319377	3898.574	6120.342	Campan_0033.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\09-09-2020\Audios\Campan_0033.wav	0.6746	Focal	Pteroglossus torquatus		1
2	Spectrogram 1	1	1.275532915	1.526384493	4066.255	6329.943	Campan_0033.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\09-09-2020\Audios\Campan_0033.wav	1.2755	Focal	Pteroglossus torquatus		1
3	Spectrogram 1	1	2.046700000	2.324219377	3940.494	6078.422	Campan_0033.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\09-09-2020\Audios\Campan_0033.wav	2.0467	Focal	Pteroglossus torquatus		1
4	Spectrogram 1	1	3.262420724	3.573054260	3982.414	5868.821	Campan_0033.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\09-09-2020\Audios\Campan_0033.wav	3.2624	Focal	Pteroglossus torquatus		1
5	Spectrogram 1	1	4.232200000	4.509719376	3856.654	5952.662	Campan_0033.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\09-09-2020\Audios\Campan_0033.wav	4.2322	Focal	Pteroglossus torquatus		1
6	Spectrogram 1	1	4.918160565	5.168819376	4108.175	5952.662	Campan_0033.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\09-09-2020\Audios\Campan_0033.wav	4.9182	Focal	Pteroglossus torquatus		1
7	Spectrogram 1	1	5.654500000	5.897329455	3814.734	5323.859	Campan_0033.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\09-09-2020\Audios\Campan_0033.wav	5.6545	Focal	Pteroglossus torquatus		1
8	Spectrogram 1	1	6.267281916	6.556409299	4066.255	6162.262	Campan_0033.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\09-09-2020\Audios\Campan_0033.wav	6.2673	Focal	Pteroglossus torquatus		1
9	Spectrogram 1	1	14.977808791	15.198574104	964.200	1970.247	Campan_0033.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\09-09-2020\Audios\Campan_0033.wav	14.9778	Focal	Procnias tricarunculatus		2
10	Spectrogram 1	1	15.799546342	16.081635352	1215.684	2096.008	Campan_0033.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\09-09-2020\Audios\Campan_0033.wav	15.7995	Focal	Procnias tricarunculatus		2
11	Spectrogram 1	1	16.572224935	16.842049205	1299.525	2179.848	Campan_0033.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\09-09-2020\Audios\Campan_0033.wav	16.5722	Focal	Ramphastos sulfuratus		3
12	Spectrogram 1	1	17.241800000	17.492080402	1173.764	2305.608	Campan_0033.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\09-09-2020\Audios\Campan_0033.wav	17.2418	Focal	Ramphastos sulfuratus		3
13	Spectrogram 1	1	17.810963630	18.004029454	1467.205	2389.449	Campan_0033.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\09-09-2020\Audios\Campan_0033.wav	17.8110	Focal	Ramphastos sulfuratus		3
14	Spectrogram 1	1	18.385700000	18.681760139	1299.525	2096.008	Campan_0033.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\09-09-2020\Audios\Campan_0033.wav	18.3857	Focal	Ramphastos sulfuratus		3
15	Spectrogram 1	1	19.045700000	19.391649434	1257.605	2221.768	Campan_0033.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\09-09-2020\Audios\Campan_0033.wav	19.0457	Focal	Ramphastos sulfuratus		3
16	Spectrogram 1	1	19.634500000	19.912019377	1215.684	1970.247	Campan_0033.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\09-09-2020\Audios\Campan_0033.wav	19.6345	Focal	Ramphastos sulfuratus		3
17	Spectrogram 1	1	20.263911543	20.546000553	1215.684	2179.848	Campan_0033.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\09-09-2020\Audios\Campan_0033.wav	20.2639	Focal	Ramphastos sulfuratus		3
