Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Begin Path	File Offset (s)	Recording	Model species	Vocalization	Song
1	Spectrogram 1	1	1.196003930	1.484694534	3945.0	5530.1	Pteroglossus-torquatus-439335.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Pteroglossus-torquatus-439335.wav	1.1960	Pteroglossus torquatus	Pteroglossus torquatus		1
2	Spectrogram 1	1	3.278700429	3.588011790	3945.0	5142.7	Pteroglossus-torquatus-439335.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Pteroglossus-torquatus-439335.wav	3.2787	Pteroglossus torquatus	Pteroglossus torquatus		1
3	Spectrogram 1	1	3.897323151	4.124151483	4297.3	5530.1	Pteroglossus-torquatus-439335.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Pteroglossus-torquatus-439335.wav	3.8973	Pteroglossus torquatus	Pteroglossus torquatus		1
4	Spectrogram 1	1	4.969602537	5.278913898	3839.4	5142.7	Pteroglossus-torquatus-439335.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Pteroglossus-torquatus-439335.wav	4.9696	Pteroglossus torquatus	Pteroglossus torquatus		1
5	Spectrogram 1	1	7.670921758	8.000853876	4438.2	5459.7	Pteroglossus-torquatus-439335.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Pteroglossus-torquatus-439335.wav	7.6709	Pteroglossus torquatus	Pteroglossus torquatus		1
6	Spectrogram 1	1	11.155829761	11.403278850	4438.2	5494.9	Pteroglossus-torquatus-439335.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Pteroglossus-torquatus-439335.wav	11.1558	Pteroglossus torquatus	Pteroglossus torquatus		1
7	Spectrogram 1	1	17.135849411	17.362677742	4367.7	5530.1	Pteroglossus-torquatus-439335.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Pteroglossus-torquatus-439335.wav	17.1358	Pteroglossus torquatus	Pteroglossus torquatus		1
8	Spectrogram 1	1	20.744481958	21.012551804	4543.8	5459.7	Pteroglossus-torquatus-439335.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Pteroglossus-torquatus-439335.wav	20.7445	Pteroglossus torquatus	Pteroglossus torquatus		
