Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Begin Path	File Offset (s)	Recording	Model species	Vocalization	Song
1	Spectrogram 1	1	0.940171558	1.172312684	1304.2	2104.6	Ramphastos-sulfuratus-166434.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-166434.wav	0.9402	Ramphastos sulfuratus	Ramphastos sulfuratus		1
2	Spectrogram 1	1	1.613380822	1.880343116	1274.6	2104.6	Ramphastos-sulfuratus-166434.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-166434.wav	1.6134	Ramphastos sulfuratus	Ramphastos sulfuratus		1
3	Spectrogram 1	1	2.298197142	2.588373549	1215.3	2163.9	Ramphastos-sulfuratus-166434.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-166434.wav	2.2982	Ramphastos sulfuratus	Ramphastos sulfuratus		1
4	Spectrogram 1	1	2.994620519	3.261582813	1304.2	2163.9	Ramphastos-sulfuratus-166434.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-166434.wav	2.9946	Ramphastos sulfuratus	Ramphastos sulfuratus		1
5	Spectrogram 1	1	3.667829783	3.981220302	1333.9	2163.9	Ramphastos-sulfuratus-166434.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-166434.wav	3.6678	Ramphastos sulfuratus	Ramphastos sulfuratus		1
6	Spectrogram 1	1	4.422288440	4.631215453	1333.9	2074.9	Ramphastos-sulfuratus-166434.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-166434.wav	4.4223	Ramphastos sulfuratus	Ramphastos sulfuratus		1
7	Spectrogram 1	1	5.118711817	5.327638830	1333.9	1986.0	Ramphastos-sulfuratus-166434.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-166434.wav	5.1187	Ramphastos sulfuratus	Ramphastos sulfuratus		1
8	Spectrogram 1	1	5.780314024	6.024062206	1333.9	1808.2	Ramphastos-sulfuratus-166434.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-166434.wav	5.7803	Ramphastos sulfuratus	Ramphastos sulfuratus		1
9	Spectrogram 1	1	6.476737401	6.766913808	1363.5	1778.5	Ramphastos-sulfuratus-166434.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-166434.wav	6.4767	Ramphastos sulfuratus	Ramphastos sulfuratus		1
10	Spectrogram 1	1	7.161553721	7.440123071	1274.6	2015.7	Ramphastos-sulfuratus-166434.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-166434.wav	7.1616	Ramphastos sulfuratus	Ramphastos sulfuratus		1
11	Spectrogram 1	1	5.675850518	5.675850518	1986.0	1986.0	Ramphastos-sulfuratus-166434.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-166434.wav	5.6759	Ramphastos sulfuratus	Ramphastos sulfuratus		1
12	Spectrogram 1	1	7.846370041	8.090118223	1304.2	1867.4	Ramphastos-sulfuratus-166434.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-166434.wav	7.8464	Ramphastos sulfuratus	Ramphastos sulfuratus		1
13	Spectrogram 1	1	8.507972249	8.763327487	1333.9	1748.9	Ramphastos-sulfuratus-166434.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-166434.wav	8.5080	Ramphastos sulfuratus	Ramphastos sulfuratus		1
