Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Begin Path	File Offset (s)	Recording	Model species	Vocalization	Song
1	Spectrogram 1	1	0.051820763	1.368068144	335.4	8922.2	Psarocolius-montezuma-106662.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Psarocolius-montezuma-106662.wav	0.0518	Psarocolius montezuma	Psarocolius montezuma		1
2	Spectrogram 1	1	11.951614858	13.858618937	419.2	8551.7	Psarocolius-montezuma-106662.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Psarocolius-montezuma-106662.wav	11.9516	Psarocolius montezuma	Psarocolius montezuma		1
3	Spectrogram 1	1	20.369602663	22.224785980	586.9	8300.2	Psarocolius-montezuma-106662.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Psarocolius-montezuma-106662.wav	20.3696	Psarocolius montezuma	Psarocolius montezuma		1
4	Spectrogram 1	1	42.983308364	44.423925576	335.4	8719.4	Psarocolius-montezuma-106662.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Psarocolius-montezuma-106662.wav	42.9833	Psarocolius montezuma	Psarocolius montezuma		1
5	Spectrogram 1	1	52.165516965	53.036105784	503.0	8048.7	Psarocolius-montezuma-106662.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Psarocolius-montezuma-106662.wav	52.1655	Psarocolius montezuma	Psarocolius montezuma		1
6	Spectrogram 1	1	54.725462658	56.052074192	586.9	7964.8	Psarocolius-montezuma-106662.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Psarocolius-montezuma-106662.wav	54.7255	Psarocolius montezuma	Psarocolius montezuma		1
7	Spectrogram 1	1	62.247585516	63.760751796	419.2	8216.3	Psarocolius-montezuma-106662.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Psarocolius-montezuma-106662.wav	62.2476	Psarocolius montezuma	Psarocolius montezuma		1
8	Spectrogram 1	1	70.905209662	72.335462721	503.0	8803.2	Psarocolius-montezuma-106662.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Psarocolius-montezuma-106662.wav	70.9052	Psarocolius montezuma	Psarocolius montezuma		1
