Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Begin Path	File Offset (s)	Recording	Model species	Vocalization	Song
1	Spectrogram 1	1	0.164882137	0.474036144	1383.4	2263.7	Ramphastos-sulfuratus-137713.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-137713.wav	0.1649	Ramphastos sulfuratus	Ramphastos sulfuratus		1
2	Spectrogram 1	1	0.743256643	0.948072289	1467.2	2263.7	Ramphastos-sulfuratus-137713.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-137713.wav	0.7433	Ramphastos sulfuratus	Ramphastos sulfuratus		1
3	Spectrogram 1	1	1.355350349	1.573955244	1341.4	2221.8	Ramphastos-sulfuratus-137713.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-137713.wav	1.3554	Ramphastos sulfuratus	Ramphastos sulfuratus		1
4	Spectrogram 1	1	1.923723076	2.171475290	1383.4	2096.0	Ramphastos-sulfuratus-137713.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-137713.wav	1.9237	Ramphastos sulfuratus	Ramphastos sulfuratus		1
5	Spectrogram 1	1	2.535816782	2.812716315	1425.3	2263.7	Ramphastos-sulfuratus-137713.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-137713.wav	2.5358	Ramphastos sulfuratus	Ramphastos sulfuratus		1
6	Spectrogram 1	1	3.162484147	3.366515382	1425.3	2221.8	Ramphastos-sulfuratus-137713.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-137713.wav	3.1625	Ramphastos sulfuratus	Ramphastos sulfuratus		1
7	Spectrogram 1	1	3.803725172	4.007756408	1509.1	2305.6	Ramphastos-sulfuratus-137713.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-137713.wav	3.8037	Ramphastos sulfuratus	Ramphastos sulfuratus		1
8	Spectrogram 1	1	4.415818878	4.663571093	1383.4	2305.6	Ramphastos-sulfuratus-137713.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-137713.wav	4.4158	Ramphastos sulfuratus	Ramphastos sulfuratus		1
9	Spectrogram 1	1	5.013338925	5.290238458	1425.3	2305.6	Ramphastos-sulfuratus-137713.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-137713.wav	5.0133	Ramphastos sulfuratus	Ramphastos sulfuratus		1
10	Spectrogram 1	1	5.643142094	5.905467968	1383.4	2305.6	Ramphastos-sulfuratus-137713.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-137713.wav	5.6431	Ramphastos sulfuratus	Ramphastos sulfuratus		1
11	Spectrogram 1	1	6.255235800	6.473840695	1257.6	2305.6	Ramphastos-sulfuratus-137713.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-137713.wav	6.2552	Ramphastos sulfuratus	Ramphastos sulfuratus		1
12	Spectrogram 1	1	6.838182187	7.071360741	1467.2	2305.6	Ramphastos-sulfuratus-137713.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-137713.wav	6.8382	Ramphastos sulfuratus	Ramphastos sulfuratus		1
13	Spectrogram 1	1	7.421128573	7.683454447	1383.4	2263.7	Ramphastos-sulfuratus-137713.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-137713.wav	7.4211	Ramphastos sulfuratus	Ramphastos sulfuratus		1
14	Spectrogram 1	1	8.033222279	8.295548153	1467.2	2305.6	Ramphastos-sulfuratus-137713.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-137713.wav	8.0332	Ramphastos sulfuratus	Ramphastos sulfuratus		1
15	Spectrogram 1	1	9.242836031	9.476014586	1425.3	2389.4	Ramphastos-sulfuratus-137713.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-137713.wav	9.2428	Ramphastos sulfuratus	Ramphastos sulfuratus		1
