Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Begin Path	File Offset (s)	Recording	Model species	Vocalization	Song
1	Spectrogram 1	1	0.368569825	0.541336930	1303.7	1955.5	Ramphastos-sulfuratus-274645.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-274645.wav	0.3686	Ramphastos sulfuratus	Ramphastos sulfuratus		1
2	Spectrogram 1	1	0.955977982	1.163298509	1434.0	1929.4	Ramphastos-sulfuratus-274645.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-274645.wav	0.9560	Ramphastos sulfuratus	Ramphastos sulfuratus		1
3	Spectrogram 1	1	1.566421754	1.750706666	1381.9	1851.2	Ramphastos-sulfuratus-274645.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-274645.wav	1.5664	Ramphastos sulfuratus	Ramphastos sulfuratus		1
4	Spectrogram 1	1	2.107758684	2.361150438	1407.9	1877.3	Ramphastos-sulfuratus-274645.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-274645.wav	2.1078	Ramphastos sulfuratus	Ramphastos sulfuratus		1
5	Spectrogram 1	1	2.729720263	3.006147631	1355.8	1851.2	Ramphastos-sulfuratus-274645.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-274645.wav	2.7297	Ramphastos sulfuratus	Ramphastos sulfuratus		1
6	Spectrogram 1	1	3.317128421	3.570520175	1460.1	1851.2	Ramphastos-sulfuratus-274645.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-274645.wav	3.3171	Ramphastos sulfuratus	Ramphastos sulfuratus		1
7	Spectrogram 1	1	3.869983157	4.134892719	1407.9	1851.2	Ramphastos-sulfuratus-274645.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-274645.wav	3.8700	Ramphastos sulfuratus	Ramphastos sulfuratus		1
8	Spectrogram 1	1	4.457391315	4.710783069	1381.9	1929.4	Ramphastos-sulfuratus-274645.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-274645.wav	4.4574	Ramphastos sulfuratus	Ramphastos sulfuratus		1
9	Spectrogram 1	1	5.113906315	5.298191227	1434.0	1903.3	Ramphastos-sulfuratus-274645.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-274645.wav	5.1139	Ramphastos sulfuratus	Ramphastos sulfuratus		1
10	Spectrogram 1	1	5.666761052	5.874081578	1407.9	1877.3	Ramphastos-sulfuratus-274645.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-274645.wav	5.6668	Ramphastos sulfuratus	Ramphastos sulfuratus		1
11	Spectrogram 1	1	6.300240438	6.484525350	1381.9	1955.5	Ramphastos-sulfuratus-274645.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-274645.wav	6.3002	Ramphastos sulfuratus	Ramphastos sulfuratus		1
12	Spectrogram 1	1	6.853095174	7.037380087	1355.8	1903.3	Ramphastos-sulfuratus-274645.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-274645.wav	6.8531	Ramphastos sulfuratus	Ramphastos sulfuratus		1
13	Spectrogram 1	1	7.428985525	7.624788244	1303.7	1903.3	Ramphastos-sulfuratus-274645.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-274645.wav	7.4290	Ramphastos sulfuratus	Ramphastos sulfuratus		1
14	Spectrogram 1	1	8.004875876	8.223714209	1277.6	1877.3	Ramphastos-sulfuratus-274645.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-274645.wav	8.0049	Ramphastos sulfuratus	Ramphastos sulfuratus		1
15	Spectrogram 1	1	8.580766227	8.788086753	1303.7	1851.2	Ramphastos-sulfuratus-274645.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-274645.wav	8.5808	Ramphastos sulfuratus	Ramphastos sulfuratus		1
16	Spectrogram 1	1	9.156656577	9.375494911	1407.9	1851.2	Ramphastos-sulfuratus-274645.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-274645.wav	9.1567	Ramphastos sulfuratus	Ramphastos sulfuratus		1
17	Spectrogram 1	1	9.697993507	9.905314033	1460.1	1851.2	Ramphastos-sulfuratus-274645.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-274645.wav	9.6980	Ramphastos sulfuratus	Ramphastos sulfuratus		1
18	Spectrogram 1	1	10.262366051	10.481204384	1486.2	1799.0	Ramphastos-sulfuratus-274645.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-274645.wav	10.2624	Ramphastos sulfuratus	Ramphastos sulfuratus		1
19	Spectrogram 1	1	10.838256402	11.080130349	1225.4	1799.0	Ramphastos-sulfuratus-274645.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-274645.wav	10.8383	Ramphastos sulfuratus	Ramphastos sulfuratus		1
20	Spectrogram 1	1	11.402628945	11.656020700	1329.7	1877.3	Ramphastos-sulfuratus-274645.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-274645.wav	11.4026	Ramphastos sulfuratus	Ramphastos sulfuratus		1
21	Spectrogram 1	1	11.967001489	12.243428858	1303.7	1929.4	Ramphastos-sulfuratus-274645.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-274645.wav	11.9670	Ramphastos sulfuratus	Ramphastos sulfuratus		1
22	Spectrogram 1	1	12.531374033	12.807801401	1251.5	1851.2	Ramphastos-sulfuratus-274645.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-274645.wav	12.5314	Ramphastos sulfuratus	Ramphastos sulfuratus		1
23	Spectrogram 1	1	13.141817805	13.406727366	1225.4	1799.0	Ramphastos-sulfuratus-274645.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-274645.wav	13.1418	Ramphastos sulfuratus	Ramphastos sulfuratus		1
24	Spectrogram 1	1	13.724012135	14.000439503	1251.5	1903.3	Ramphastos-sulfuratus-274645.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-274645.wav	13.7240	Ramphastos sulfuratus	Ramphastos sulfuratus		1
25	Spectrogram 1	1	14.288384679	14.610883275	1303.7	1877.3	Ramphastos-sulfuratus-274645.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-274645.wav	14.2884	Ramphastos sulfuratus	Ramphastos sulfuratus		1
26	Spectrogram 1	1	14.875792836	15.232844854	1355.8	1955.5	Ramphastos-sulfuratus-274645.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-274645.wav	14.8758	Ramphastos sulfuratus	Ramphastos sulfuratus		1
27	Spectrogram 1	1	15.705074942	15.831770819	1407.9	1929.4	Ramphastos-sulfuratus-274645.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-274645.wav	15.7051	Ramphastos sulfuratus	Ramphastos sulfuratus		1
28	Spectrogram 1	1	16.315518713	16.580428275	1407.9	1825.1	Ramphastos-sulfuratus-274645.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-274645.wav	16.3155	Ramphastos sulfuratus	Ramphastos sulfuratus		1
29	Spectrogram 1	1	16.937480292	17.110247398	1381.9	1929.4	Ramphastos-sulfuratus-274645.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-274645.wav	16.9375	Ramphastos sulfuratus	Ramphastos sulfuratus		1
30	Spectrogram 1	1	17.570959678	17.743726783	1329.7	1929.4	Ramphastos-sulfuratus-274645.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-274645.wav	17.5710	Ramphastos sulfuratus	Ramphastos sulfuratus		1
