Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Begin Path	File Offset (s)	Recording	Model species	Vocalization	Song
1	Spectrogram 1	1	0.265488433	0.544251288	1341.4	2096.0	Ramphastos-sulfuratus-588.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-588.wav	0.2655	Ramphastos sulfuratus	Ramphastos sulfuratus		1
2	Spectrogram 1	1	0.889386251	1.168149105	1257.6	2012.2	Ramphastos-sulfuratus-588.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-588.wav	0.8894	Ramphastos sulfuratus	Ramphastos sulfuratus		1
3	Spectrogram 1	1	1.539832912	1.805321345	1341.4	2221.8	Ramphastos-sulfuratus-588.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-588.wav	1.5398	Ramphastos sulfuratus	Ramphastos sulfuratus		1
4	Spectrogram 1	1	2.190279572	2.482316849	1299.5	2137.9	Ramphastos-sulfuratus-588.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-588.wav	2.1903	Ramphastos sulfuratus	Ramphastos sulfuratus		1
5	Spectrogram 1	1	2.867275077	3.106214666	1383.4	2096.0	Ramphastos-sulfuratus-588.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-588.wav	2.8673	Ramphastos sulfuratus	Ramphastos sulfuratus		1
6	Spectrogram 1	1	3.477898473	3.743386906	1341.4	2096.0	Ramphastos-sulfuratus-588.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-588.wav	3.4779	Ramphastos sulfuratus	Ramphastos sulfuratus		1
7	Spectrogram 1	1	4.194717242	4.486754518	1425.3	2347.5	Ramphastos-sulfuratus-588.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-588.wav	4.1947	Ramphastos sulfuratus	Ramphastos sulfuratus		1
8	Spectrogram 1	1	4.845163903	5.097377914	1341.4	2305.6	Ramphastos-sulfuratus-588.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-588.wav	4.8452	Ramphastos sulfuratus	Ramphastos sulfuratus		1
9	Spectrogram 1	1	5.495610564	5.747824575	1425.3	2557.1	Ramphastos-sulfuratus-588.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-588.wav	5.4956	Ramphastos sulfuratus	Ramphastos sulfuratus		1
10	Spectrogram 1	1	6.159331646	6.411545658	1467.2	2305.6	Ramphastos-sulfuratus-588.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-588.wav	6.1593	Ramphastos sulfuratus	Ramphastos sulfuratus		1
