Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Begin Path	File Offset (s)	Recording	Model species	Vocalization	Song
1	Spectrogram 1	1	0.536333986	0.740140901	1414.4	2190.1	Ramphastos-sulfuratus-332528.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-332528.wav	0.5363	Ramphastos sulfuratus	Ramphastos sulfuratus		1
2	Spectrogram 1	1	1.265748208	1.501735162	1368.8	2098.9	Ramphastos-sulfuratus-332528.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-332528.wav	1.2657	Ramphastos sulfuratus	Ramphastos sulfuratus		1
3	Spectrogram 1	1	1.962982390	2.177515985	1323.2	2098.9	Ramphastos-sulfuratus-332528.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-332528.wav	1.9630	Ramphastos sulfuratus	Ramphastos sulfuratus		1
4	Spectrogram 1	1	2.713849972	2.949836926	1414.4	2235.7	Ramphastos-sulfuratus-332528.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-332528.wav	2.7138	Ramphastos sulfuratus	Ramphastos sulfuratus		1
5	Spectrogram 1	1	3.411084154	3.582711030	1414.4	2281.4	Ramphastos-sulfuratus-332528.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-332528.wav	3.4111	Ramphastos sulfuratus	Ramphastos sulfuratus		1
6	Spectrogram 1	1	4.076138297	4.269218532	1414.4	2144.5	Ramphastos-sulfuratus-332528.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-332528.wav	4.0761	Ramphastos sulfuratus	Ramphastos sulfuratus		1
7	Spectrogram 1	1	4.794825839	4.966452715	1505.7	2190.1	Ramphastos-sulfuratus-332528.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-332528.wav	4.7948	Ramphastos sulfuratus	Ramphastos sulfuratus		1
8	Spectrogram 1	1	5.481333342	5.674413577	1551.3	2418.3	Ramphastos-sulfuratus-332528.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-332528.wav	5.4813	Ramphastos sulfuratus	Ramphastos sulfuratus		1
9	Spectrogram 1	1	6.124934125	6.350194400	1551.3	2235.7	Ramphastos-sulfuratus-332528.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-332528.wav	6.1249	Ramphastos sulfuratus	Ramphastos sulfuratus		1
10	Spectrogram 1	1	6.811441628	7.058155262	1460.1	2235.7	Ramphastos-sulfuratus-332528.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-332528.wav	6.8114	Ramphastos sulfuratus	Ramphastos sulfuratus		1
11	Spectrogram 1	1	7.508675811	7.766116124	1551.3	2327.0	Ramphastos-sulfuratus-332528.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-332528.wav	7.5087	Ramphastos sulfuratus	Ramphastos sulfuratus		1
12	Spectrogram 1	1	8.141549915	8.398990228	1460.1	2281.4	Ramphastos-sulfuratus-332528.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-332528.wav	8.1415	Ramphastos sulfuratus	Ramphastos sulfuratus		1
13	Spectrogram 1	1	8.849510777	9.064044371	1505.7	2281.4	Ramphastos-sulfuratus-332528.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-332528.wav	8.8495	Ramphastos sulfuratus	Ramphastos sulfuratus		1
14	Spectrogram 1	1	9.546744959	9.814911952	1551.3	2190.1	Ramphastos-sulfuratus-332528.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-332528.wav	9.5467	Ramphastos sulfuratus	Ramphastos sulfuratus		1
15	Spectrogram 1	1	10.319065900	10.512146135	1505.7	2281.4	Ramphastos-sulfuratus-332528.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-332528.wav	10.3191	Ramphastos sulfuratus	Ramphastos sulfuratus		1
16	Spectrogram 1	1	10.994846723	11.187926958	1414.4	2327.0	Ramphastos-sulfuratus-332528.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-332528.wav	10.9948	Ramphastos sulfuratus	Ramphastos sulfuratus		1
17	Spectrogram 1	1	11.692080905	11.895887820	1505.7	2327.0	Ramphastos-sulfuratus-332528.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-332528.wav	11.6921	Ramphastos sulfuratus	Ramphastos sulfuratus		1
18	Spectrogram 1	1	12.367861728	12.593122002	1551.3	2327.0	Ramphastos-sulfuratus-332528.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-332528.wav	12.3679	Ramphastos sulfuratus	Ramphastos sulfuratus		1
19	Spectrogram 1	1	13.037345884	13.251879479	1460.1	2463.9	Ramphastos-sulfuratus-332528.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-332528.wav	13.0373	Ramphastos sulfuratus	Ramphastos sulfuratus		1
20	Spectrogram 1	1	13.680946668	13.916933622	1597.0	2509.5	Ramphastos-sulfuratus-332528.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-332528.wav	13.6809	Ramphastos sulfuratus	Ramphastos sulfuratus		1
21	Spectrogram 1	1	14.335274132	14.549807726	1505.7	2418.3	Ramphastos-sulfuratus-332528.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-332528.wav	14.3353	Ramphastos sulfuratus	Ramphastos sulfuratus		1
22	Spectrogram 1	1	15.000328275	15.225588549	1368.8	2281.4	Ramphastos-sulfuratus-332528.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-332528.wav	15.0003	Ramphastos sulfuratus	Ramphastos sulfuratus		1
23	Spectrogram 1	1	15.633202379	15.826282614	1414.4	2327.0	Ramphastos-sulfuratus-332528.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-332528.wav	15.6332	Ramphastos sulfuratus	Ramphastos sulfuratus		1
