Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Begin Path	File Offset (s)	Recording	Model species	Vocalization	Song
1	Spectrogram 1	1	0.139600000	0.372268643	1451.900	2323.000	Ramphastos-sulfuratus-411368.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-411368.wav	0.1396	Ramphastos sulfuratus	Ramphastos sulfuratus		1
2	Spectrogram 1	1	0.860900000	1.175002668	1548.600	2484.300	Ramphastos-sulfuratus-411368.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-411368.wav	0.8609	Ramphastos sulfuratus	Ramphastos sulfuratus		1
3	Spectrogram 1	1	1.570500000	1.849702371	1451.900	2355.200	Ramphastos-sulfuratus-411368.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-411368.wav	1.5705	Ramphastos sulfuratus	Ramphastos sulfuratus		1
4	Spectrogram 1	1	4.164800000	4.455635804	1387.300	2387.500	Ramphastos-sulfuratus-411368.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-411368.wav	4.1648	Ramphastos sulfuratus	Ramphastos sulfuratus		1
5	Spectrogram 1	1	7.410500000	7.654802075	1419.600	2064.900	Ramphastos-sulfuratus-411368.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-411368.wav	7.4105	Ramphastos sulfuratus	Ramphastos sulfuratus		1
6	Spectrogram 1	1	8.027100000	8.283035507	1322.800	2193.900	Ramphastos-sulfuratus-411368.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-411368.wav	8.0271	Ramphastos sulfuratus	Ramphastos sulfuratus		1
7	Spectrogram 1	1	8.620400000	9.050836990	1484.100	2161.600	Ramphastos-sulfuratus-411368.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-411368.wav	8.6204	Ramphastos sulfuratus	Ramphastos sulfuratus		1
8	Spectrogram 1	1	9.271800000	9.481201779	1355.100	2290.700	Ramphastos-sulfuratus-411368.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-411368.wav	9.2718	Ramphastos sulfuratus	Ramphastos sulfuratus		1
9	Spectrogram 1	1	9.935000000	10.132768347	1419.600	2323.000	Ramphastos-sulfuratus-411368.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-411368.wav	9.9350	Ramphastos sulfuratus	Ramphastos sulfuratus		1
10	Spectrogram 1	1	10.551500000	10.772535211	1516.400	2226.200	Ramphastos-sulfuratus-411368.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-411368.wav	10.5515	Ramphastos sulfuratus	Ramphastos sulfuratus		1
11	Spectrogram 1	1	11.179700000	11.342568050	1322.800	2000.300	Ramphastos-sulfuratus-411368.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-411368.wav	11.1797	Ramphastos sulfuratus	Ramphastos sulfuratus		1
12	Spectrogram 1	1	13.108700000	13.294834914	1419.600	2258.400	Ramphastos-sulfuratus-411368.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-411368.wav	13.1087	Ramphastos sulfuratus	Ramphastos sulfuratus		1
13	Spectrogram 1	1	13.736900000	13.946301778	1322.800	2032.600	Ramphastos-sulfuratus-411368.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-411368.wav	13.7369	Ramphastos sulfuratus	Ramphastos sulfuratus		1
14	Spectrogram 1	1	14.446500000	14.644268347	1355.100	2097.100	Ramphastos-sulfuratus-411368.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-411368.wav	14.4465	Ramphastos sulfuratus	Ramphastos sulfuratus		1
15	Spectrogram 1	1	15.074700000	15.295735210	1355.100	1903.500	Ramphastos-sulfuratus-411368.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-411368.wav	15.0747	Ramphastos sulfuratus	Ramphastos sulfuratus		1
16	Spectrogram 1	1	15.691300000	15.900701779	1387.300	2064.900	Ramphastos-sulfuratus-411368.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-411368.wav	15.6913	Ramphastos sulfuratus	Ramphastos sulfuratus		1
17	Spectrogram 1	1	16.296200000	16.517235210	1322.800	2161.600	Ramphastos-sulfuratus-411368.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-411368.wav	16.2962	Ramphastos sulfuratus	Ramphastos sulfuratus		1
18	Spectrogram 1	1	17.052400000	17.215268050	1355.100	2258.400	Ramphastos-sulfuratus-411368.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-411368.wav	17.0524	Ramphastos sulfuratus	Ramphastos sulfuratus		1
19	Spectrogram 1	1	17.738800000	17.901668050	1193.700	2032.600	Ramphastos-sulfuratus-411368.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-411368.wav	17.7388	Ramphastos sulfuratus	Ramphastos sulfuratus		1
20	Spectrogram 1	1	18.436800000	18.669468642	1355.100	2161.600	Ramphastos-sulfuratus-411368.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-411368.wav	18.4368	Ramphastos sulfuratus	Ramphastos sulfuratus		1
21	Spectrogram 1	1	19.146400000	19.320901482	1355.100	2161.600	Ramphastos-sulfuratus-411368.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-411368.wav	19.1464	Ramphastos sulfuratus	Ramphastos sulfuratus		1
22	Spectrogram 1	1	19.763000000	20.030568939	1322.800	2129.400	Ramphastos-sulfuratus-411368.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-411368.wav	19.7630	Ramphastos sulfuratus	Ramphastos sulfuratus		1
