Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Begin Path	File Offset (s)	Recording	Model species	Vocalization	Song
1	Spectrogram 1	1	0.411774586	0.565180804	1215.3	1778.5	Ramphastos-sulfuratus-453811.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-453811.wav	0.4118	Ramphastos sulfuratus	Ramphastos sulfuratus		1
2	Spectrogram 1	1	1.106139574	1.267619804	1185.7	1748.9	Ramphastos-sulfuratus-453811.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-453811.wav	1.1061	Ramphastos sulfuratus	Ramphastos sulfuratus		1
3	Spectrogram 1	1	1.784356540	1.937762758	1156.0	1837.8	Ramphastos-sulfuratus-453811.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-453811.wav	1.7844	Ramphastos sulfuratus	Ramphastos sulfuratus		1
4	Spectrogram 1	1	2.462573505	2.607905712	1156.0	1748.9	Ramphastos-sulfuratus-453811.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-453811.wav	2.4626	Ramphastos sulfuratus	Ramphastos sulfuratus		1
5	Spectrogram 1	1	3.092346401	3.286122677	1185.7	2015.7	Ramphastos-sulfuratus-453811.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-453811.wav	3.0923	Ramphastos sulfuratus	Ramphastos sulfuratus		1
6	Spectrogram 1	1	3.810933424	3.996635688	1096.8	1689.6	Ramphastos-sulfuratus-453811.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-453811.wav	3.8109	Ramphastos sulfuratus	Ramphastos sulfuratus		1
7	Spectrogram 1	1	4.481076377	4.666778642	1185.7	1630.3	Ramphastos-sulfuratus-453811.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-453811.wav	4.4811	Ramphastos sulfuratus	Ramphastos sulfuratus		1
8	Spectrogram 1	1	5.167367354	5.336921596	1185.7	1719.2	Ramphastos-sulfuratus-453811.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-453811.wav	5.1674	Ramphastos sulfuratus	Ramphastos sulfuratus		1
9	Spectrogram 1	1	5.813288274	5.966694492	1185.7	1689.6	Ramphastos-sulfuratus-453811.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-453811.wav	5.8133	Ramphastos sulfuratus	Ramphastos sulfuratus		1
10	Spectrogram 1	1	6.491505239	6.661059480	1185.7	1748.9	Ramphastos-sulfuratus-453811.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-453811.wav	6.4915	Ramphastos sulfuratus	Ramphastos sulfuratus		1
11	Spectrogram 1	1	7.173859701	7.319191908	1156.0	1571.0	Ramphastos-sulfuratus-453811.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-453811.wav	7.1739	Ramphastos sulfuratus	Ramphastos sulfuratus		1
12	Spectrogram 1	1	7.844002655	7.981260850	1156.0	1630.3	Ramphastos-sulfuratus-453811.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-453811.wav	7.8440	Ramphastos sulfuratus	Ramphastos sulfuratus		1
13	Spectrogram 1	1	8.497997585	8.707921884	1156.0	1808.2	Ramphastos-sulfuratus-453811.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-453811.wav	8.4980	Ramphastos sulfuratus	Ramphastos sulfuratus		1
14	Spectrogram 1	1	9.135844493	9.289250711	1156.0	1837.8	Ramphastos-sulfuratus-453811.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-453811.wav	9.1358	Ramphastos sulfuratus	Ramphastos sulfuratus		1
15	Spectrogram 1	1	9.789839424	9.959393665	1245.0	1719.2	Ramphastos-sulfuratus-453811.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-453811.wav	9.7898	Ramphastos sulfuratus	Ramphastos sulfuratus		1
