Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Begin Path	File Offset (s)	Recording	Model species	Vocalization	Song
1	Spectrogram 1	1	0.686000000	0.889264731	1231.939	2007.605	INVEST_0161.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\24-04-2020\Audios\INVEST_0161.wav	0.6860	Ramphastos sulfuratus	Ramphastos sulfuratus		1
2	Spectrogram 1	1	1.308500000	1.562580915	1141.000	2053.232	INVEST_0161.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\24-04-2020\Audios\INVEST_0161.wav	1.3085	Ramphastos sulfuratus	Ramphastos sulfuratus		1
3	Spectrogram 1	1	1.956400000	2.134256640	1277.567	1961.977	INVEST_0161.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\24-04-2020\Audios\INVEST_0161.wav	1.9564	Ramphastos sulfuratus	Ramphastos sulfuratus		1
4	Spectrogram 1	1	2.477300000	2.756789005	1259.000	1961.977	INVEST_0161.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\24-04-2020\Audios\INVEST_0161.wav	2.4773	Ramphastos sulfuratus	Ramphastos sulfuratus		1
5	Spectrogram 1	1	3.061700000	3.277668777	1219.700	2190.114	INVEST_0161.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\24-04-2020\Audios\INVEST_0161.wav	3.0617	Ramphastos sulfuratus	Ramphastos sulfuratus		1
6	Spectrogram 1	1	3.595200000	3.861984960	1140.684	2235.741	INVEST_0161.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\24-04-2020\Audios\INVEST_0161.wav	3.5952	Ramphastos sulfuratus	Ramphastos sulfuratus		1
7	Spectrogram 1	1	4.967300000	5.145156640	1219.700	2372.624	INVEST_0161.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\24-04-2020\Audios\INVEST_0161.wav	4.9673	Ramphastos sulfuratus	Ramphastos sulfuratus		1
8	Spectrogram 1	1	6.250400000	6.479072823	1298.400	2281.369	INVEST_0161.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\24-04-2020\Audios\INVEST_0161.wav	6.2504	Ramphastos sulfuratus	Ramphastos sulfuratus		1
9	Spectrogram 1	1	6.860200000	7.215913280	1140.684	2144.487	INVEST_0161.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\24-04-2020\Audios\INVEST_0161.wav	6.8602	Ramphastos sulfuratus	Ramphastos sulfuratus		1
10	Spectrogram 1	1	7.425500000	7.677027272	1277.567	2053.232	INVEST_0161.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\24-04-2020\Audios\INVEST_0161.wav	7.4255	Ramphastos sulfuratus	Ramphastos sulfuratus		1
11	Spectrogram 1	1	7.964500000	8.198061039	1231.939	2007.605	INVEST_0161.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\24-04-2020\Audios\INVEST_0161.wav	7.9645	Ramphastos sulfuratus	Ramphastos sulfuratus		1
12	Spectrogram 1	1	8.295700000	8.498964731	1101.600	2235.741	INVEST_0161.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\24-04-2020\Audios\INVEST_0161.wav	8.2957	Ramphastos sulfuratus	Ramphastos sulfuratus		1
13	Spectrogram 1	1	9.077500000	9.400892207	1186.312	1870.722	INVEST_0161.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\24-04-2020\Audios\INVEST_0161.wav	9.0775	Ramphastos sulfuratus	Ramphastos sulfuratus		1
14	Spectrogram 1	1	9.617400000	9.922825974	1231.939	2053.232	INVEST_0161.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\24-04-2020\Audios\INVEST_0161.wav	9.6174	Ramphastos sulfuratus	Ramphastos sulfuratus		1
15	Spectrogram 1	1	10.138400000	10.443825974	1231.939	1961.977	INVEST_0161.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\24-04-2020\Audios\INVEST_0161.wav	10.1384	Ramphastos sulfuratus	Ramphastos sulfuratus		1
16	Spectrogram 1	1	10.749300000	10.982861039	1186.312	1916.350	INVEST_0161.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\24-04-2020\Audios\INVEST_0161.wav	10.7493	Ramphastos sulfuratus	Ramphastos sulfuratus		1
17	Spectrogram 1	1	11.306200000	11.503828571	1414.449	2144.487	INVEST_0161.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\24-04-2020\Audios\INVEST_0161.wav	11.3062	Ramphastos sulfuratus	Ramphastos sulfuratus		1
18	Spectrogram 1	1	11.827200000	12.060761038	1231.939	2098.859	INVEST_0161.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\24-04-2020\Audios\INVEST_0161.wav	11.8272	Ramphastos sulfuratus	Ramphastos sulfuratus		1
19	Spectrogram 1	1	12.402200000	12.617794805	1277.567	2144.487	INVEST_0161.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\24-04-2020\Audios\INVEST_0161.wav	12.4022	Ramphastos sulfuratus	Ramphastos sulfuratus		1
20	Spectrogram 1	1	12.923200000	13.120828571	1277.567	2144.487	INVEST_0161.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\24-04-2020\Audios\INVEST_0161.wav	12.9232	Ramphastos sulfuratus	Ramphastos sulfuratus		1
21	Spectrogram 1	1	14.558100000	14.773694806	1277.567	2098.859	INVEST_0161.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\24-04-2020\Audios\INVEST_0161.wav	14.5581	Ramphastos sulfuratus	Ramphastos sulfuratus		1
22	Spectrogram 1	1	15.097100000	15.348627273	1277.567	1916.350	INVEST_0161.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\24-04-2020\Audios\INVEST_0161.wav	15.0971	Ramphastos sulfuratus	Ramphastos sulfuratus		1
23	Spectrogram 1	1	15.815700000	16.049261039	1323.194	1916.350	INVEST_0161.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\24-04-2020\Audios\INVEST_0161.wav	15.8157	Ramphastos sulfuratus	Ramphastos sulfuratus		1
24	Spectrogram 1	1	16.408600000	16.803857143	1186.312	2144.487	INVEST_0161.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\24-04-2020\Audios\INVEST_0161.wav	16.4086	Ramphastos sulfuratus	Ramphastos sulfuratus		2
25	Spectrogram 1	1	21.012700000	21.203260686	1186.312	2509.506	INVEST_0161.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\24-04-2020\Audios\INVEST_0161.wav	21.0127	Ramphastos sulfuratus	Ramphastos sulfuratus		2
26	Spectrogram 1	1	21.673300000	21.825748549	1101.600	2418.251	INVEST_0161.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\24-04-2020\Audios\INVEST_0161.wav	21.6733	Ramphastos sulfuratus	Ramphastos sulfuratus		2
27	Spectrogram 1	1	22.270400000	22.486368777	1323.194	2509.506	INVEST_0161.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\24-04-2020\Audios\INVEST_0161.wav	22.2704	Ramphastos sulfuratus	Ramphastos sulfuratus		2
28	Spectrogram 1	1	22.956400000	23.172368777	1219.700	2235.741	INVEST_0161.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\24-04-2020\Audios\INVEST_0161.wav	22.9564	Ramphastos sulfuratus	Ramphastos sulfuratus		2
29	Spectrogram 1	1	24.289300000	24.492564732	1259.000	2418.251	INVEST_0161.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\24-04-2020\Audios\INVEST_0161.wav	24.2893	Ramphastos sulfuratus	Ramphastos sulfuratus		2
30	Spectrogram 1	1	24.899100000	25.054710887	1219.700	2372.624	INVEST_0161.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\24-04-2020\Audios\INVEST_0161.wav	24.8991	Ramphastos sulfuratus	Ramphastos sulfuratus		2
31	Spectrogram 1	1	25.610500000	25.813764732	1298.400	2418.251	INVEST_0161.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\24-04-2020\Audios\INVEST_0161.wav	25.6105	Ramphastos sulfuratus	Ramphastos sulfuratus		2
32	Spectrogram 1	1	26.106000000	26.402178419	1141.000	2418.251	INVEST_0161.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\24-04-2020\Audios\INVEST_0161.wav	26.1060	Ramphastos sulfuratus	Ramphastos sulfuratus		2
33	Spectrogram 1	1	26.741200000	26.995280915	1141.000	2555.133	INVEST_0161.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\24-04-2020\Audios\INVEST_0161.wav	26.7412	Ramphastos sulfuratus	Ramphastos sulfuratus		2
34	Spectrogram 1	1	27.376400000	27.605072823	1101.600	2463.878	INVEST_0161.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\24-04-2020\Audios\INVEST_0161.wav	27.3764	Ramphastos sulfuratus	Ramphastos sulfuratus		2
35	Spectrogram 1	1	27.960800000	28.202176868	1180.300	2372.624	INVEST_0161.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\24-04-2020\Audios\INVEST_0161.wav	27.9608	Ramphastos sulfuratus	Ramphastos sulfuratus		2
