Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Begin Path	File Offset (s)	Recording	Model species	Vocalization	Song
1	Spectrogram 1	1	19.575016999	19.844065891	1676.8	3772.8	Procnias-tricarunculatus-152692.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Campana Marcelo\Procnias-tricarunculatus-152692.wav	19.5750	Procnias tricarunculatus	Procnias tricarunculatus	Talamancan	1
2	Spectrogram 1	1	20.595414370	20.870908813	1509.1	3814.7	Procnias-tricarunculatus-152692.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Campana Marcelo\Procnias-tricarunculatus-152692.wav	20.5954	Procnias tricarunculatus	Procnias tricarunculatus	Talamancan	1
3	Spectrogram 1	1	21.747482039	21.847661836	1928.3	3856.7	Procnias-tricarunculatus-152692.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Campana Marcelo\Procnias-tricarunculatus-152692.wav	21.7475	Procnias tricarunculatus	Procnias tricarunculatus	Talamancan	1
4	Spectrogram 1	1	23.951437579	24.051617376	1970.2	3437.5	Procnias-tricarunculatus-152692.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Campana Marcelo\Procnias-tricarunculatus-152692.wav	23.9514	Procnias tricarunculatus	Procnias tricarunculatus	Talamancan	1
5	Spectrogram 1	1	24.427291616	24.577561312	1970.2	3185.9	Procnias-tricarunculatus-152692.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Campana Marcelo\Procnias-tricarunculatus-152692.wav	24.4273	Procnias tricarunculatus	Procnias tricarunculatus	Talamancan	1
6	Spectrogram 1	1	34.395886127	34.621290671	1718.7	3647.1	Procnias-tricarunculatus-152692.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Campana Marcelo\Procnias-tricarunculatus-152692.wav	34.3959	Procnias tricarunculatus	Procnias tricarunculatus	Talamancan	2
7	Spectrogram 1	1	47.807280783	48.082775226	1802.6	3353.6	Procnias-tricarunculatus-152692.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Campana Marcelo\Procnias-tricarunculatus-152692.wav	47.8073	Procnias tricarunculatus	Procnias tricarunculatus	Talamancan	3
8	Spectrogram 1	1	48.834123705	49.109618148	1718.7	3563.2	Procnias-tricarunculatus-152692.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Campana Marcelo\Procnias-tricarunculatus-152692.wav	48.8341	Procnias tricarunculatus	Procnias tricarunculatus	Talamancan	3
9	Spectrogram 1	1	62.714684680	62.921026817	1760.6	3311.7	Procnias-tricarunculatus-152692.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Campana Marcelo\Procnias-tricarunculatus-152692.wav	62.7147	Procnias tricarunculatus	Procnias tricarunculatus	Talamancan	4
10	Spectrogram 1	1	63.747510144	64.023004587	1509.1	3689.0	Procnias-tricarunculatus-152692.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Campana Marcelo\Procnias-tricarunculatus-152692.wav	63.7475	Procnias tricarunculatus	Procnias tricarunculatus	Talamancan	4
