Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Begin Path	File Offset (s)	Recording	Model species	Vocalization	Song
1	Spectrogram 1	1	1.946112977	2.165393312	1411.8	2382.4	Ramphastos-sulfuratus-332512.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-332512.wav	1.9461	Ramphastos sulfuratus	Ramphastos sulfuratus		1
2	Spectrogram 1	1	2.567407260	2.704457470	1500.0	2294.1	Ramphastos-sulfuratus-332512.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-332512.wav	2.5674	Ramphastos sulfuratus	Ramphastos sulfuratus		1
3	Spectrogram 1	1	3.143018141	3.389708518	1455.9	2426.5	Ramphastos-sulfuratus-332512.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-332512.wav	3.1430	Ramphastos sulfuratus	Ramphastos sulfuratus		1
4	Spectrogram 1	1	3.764312424	4.011002802	1455.9	2426.5	Ramphastos-sulfuratus-332512.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-332512.wav	3.7643	Ramphastos sulfuratus	Ramphastos sulfuratus		1
5	Spectrogram 1	1	4.413016750	4.632297085	1411.8	2294.1	Ramphastos-sulfuratus-332512.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-332512.wav	4.4130	Ramphastos sulfuratus	Ramphastos sulfuratus		1
6	Spectrogram 1	1	5.098267798	5.326684814	1411.8	2338.2	Ramphastos-sulfuratus-332512.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-332512.wav	5.0983	Ramphastos sulfuratus	Ramphastos sulfuratus		1
7	Spectrogram 1	1	5.746972123	5.975389139	1411.8	2426.5	Ramphastos-sulfuratus-332512.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-332512.wav	5.7470	Ramphastos sulfuratus	Ramphastos sulfuratus		1
8	Spectrogram 1	1	6.395676449	6.605820104	1500.0	2338.2	Ramphastos-sulfuratus-332512.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-332512.wav	6.3957	Ramphastos sulfuratus	Ramphastos sulfuratus		1
9	Spectrogram 1	1	7.026107413	7.281934471	1676.5	2470.6	Ramphastos-sulfuratus-332512.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-332512.wav	7.0261	Ramphastos sulfuratus	Ramphastos sulfuratus		1
10	Spectrogram 1	1	7.693085100	7.976322200	1323.5	2514.7	Ramphastos-sulfuratus-332512.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-332512.wav	7.6931	Ramphastos sulfuratus	Ramphastos sulfuratus		1
11	Spectrogram 1	1	8.232149258	8.588479803	1279.4	2514.7	Ramphastos-sulfuratus-332512.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-332512.wav	8.2321	Ramphastos sulfuratus	Ramphastos sulfuratus		1
12	Spectrogram 1	1	8.990493751	9.273730851	1323.5	2338.2	Ramphastos-sulfuratus-332512.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-332512.wav	8.9905	Ramphastos sulfuratus	Ramphastos sulfuratus		1
13	Spectrogram 1	1	9.649663334	9.969447157	1367.6	2294.1	Ramphastos-sulfuratus-332512.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-332512.wav	9.6497	Ramphastos sulfuratus	Ramphastos sulfuratus		1
14	Spectrogram 1	1	10.344051063	10.654698205	1367.6	2382.4	Ramphastos-sulfuratus-332512.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-332512.wav	10.3441	Ramphastos sulfuratus	Ramphastos sulfuratus		1
15	Spectrogram 1	1	10.956208666	11.175489001	1455.9	2691.2	Ramphastos-sulfuratus-332512.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-332512.wav	10.9562	Ramphastos sulfuratus	Ramphastos sulfuratus		1
16	Spectrogram 1	1	11.577502950	11.815056646	1455.9	2470.6	Ramphastos-sulfuratus-332512.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-332512.wav	11.5775	Ramphastos sulfuratus	Ramphastos sulfuratus		1
17	Spectrogram 1	1	12.235343956	12.436350930	1411.8	2250.0	Ramphastos-sulfuratus-332512.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-332512.wav	12.2353	Ramphastos sulfuratus	Ramphastos sulfuratus		1
18	Spectrogram 1	1	12.600811181	12.756134752	1411.8	2205.9	Ramphastos-sulfuratus-332512.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-332512.wav	12.6008	Ramphastos sulfuratus	Ramphastos sulfuratus		1
19	Spectrogram 1	1	12.874911601	13.130738659	1455.9	2426.5	Ramphastos-sulfuratus-332512.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-332512.wav	12.8749	Ramphastos sulfuratus	Ramphastos sulfuratus		1
20	Spectrogram 1	1	13.295198910	13.432249120	1367.6	2117.6	Ramphastos-sulfuratus-332512.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-332512.wav	13.2952	Ramphastos sulfuratus	Ramphastos sulfuratus		1
21	Spectrogram 1	1	13.532752607	13.770306304	1367.6	2426.5	Ramphastos-sulfuratus-332512.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-332512.wav	13.5328	Ramphastos sulfuratus	Ramphastos sulfuratus		1
22	Spectrogram 1	1	13.971313278	14.135773529	1367.6	2117.6	Ramphastos-sulfuratus-332512.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-332512.wav	13.9713	Ramphastos sulfuratus	Ramphastos sulfuratus		1
23	Spectrogram 1	1	14.236277016	14.419010629	1500.0	2250.0	Ramphastos-sulfuratus-332512.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-332512.wav	14.2363	Ramphastos sulfuratus	Ramphastos sulfuratus		1
24	Spectrogram 1	1	16.127508811	16.419882592	1411.8	2514.7	Ramphastos-sulfuratus-332512.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-332512.wav	16.1275	Ramphastos sulfuratus	Ramphastos sulfuratus		1
25	Spectrogram 1	1	16.849306582	17.059450237	1455.9	2470.6	Ramphastos-sulfuratus-332512.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-332512.wav	16.8493	Ramphastos sulfuratus	Ramphastos sulfuratus		1
26	Spectrogram 1	1	18.781316349	18.982323323	1455.9	2426.5	Ramphastos-sulfuratus-332512.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-332512.wav	18.7813	Ramphastos sulfuratus	Ramphastos sulfuratus		1
27	Spectrogram 1	1	19.430020675	19.676711052	1455.9	2514.7	Ramphastos-sulfuratus-332512.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-332512.wav	19.4300	Ramphastos sulfuratus	Ramphastos sulfuratus		1
28	Spectrogram 1	1	19.722394455	19.905128068	1500.0	2294.1	Ramphastos-sulfuratus-332512.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-332512.wav	19.7224	Ramphastos sulfuratus	Ramphastos sulfuratus		1
