Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Begin Path	File Offset (s)	Recording	Model species	Vocalization	Song
1	Spectrogram 1	1	0.556902252	0.771846981	1333.9	2223.2	Ramphastos-sulfuratus-274648.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-274648.wav	0.5569	Ramphastos sulfuratus	Ramphastos sulfuratus		1
2	Spectrogram 1	1	1.191966224	1.387370523	1363.5	2371.4	Ramphastos-sulfuratus-274648.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-274648.wav	1.1920	Ramphastos sulfuratus	Ramphastos sulfuratus		1
3	Spectrogram 1	1	1.856340841	2.081055785	1333.9	2312.1	Ramphastos-sulfuratus-274648.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-274648.wav	1.8563	Ramphastos sulfuratus	Ramphastos sulfuratus		1
4	Spectrogram 1	1	2.481634598	2.725889971	1363.5	2371.4	Ramphastos-sulfuratus-274648.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-274648.wav	2.4816	Ramphastos sulfuratus	Ramphastos sulfuratus		1
5	Spectrogram 1	1	3.126468784	3.321873083	1422.8	2312.1	Ramphastos-sulfuratus-274648.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-274648.wav	3.1265	Ramphastos sulfuratus	Ramphastos sulfuratus		1
6	Spectrogram 1	1	3.761532756	3.966707270	1304.2	2223.2	Ramphastos-sulfuratus-274648.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-274648.wav	3.7615	Ramphastos sulfuratus	Ramphastos sulfuratus		1
7	Spectrogram 1	1	4.396596728	4.592001027	1274.6	2252.8	Ramphastos-sulfuratus-274648.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-274648.wav	4.3966	Ramphastos sulfuratus	Ramphastos sulfuratus		1
8	Spectrogram 1	1	5.031660700	5.246605429	1333.9	2341.7	Ramphastos-sulfuratus-274648.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-274648.wav	5.0317	Ramphastos sulfuratus	Ramphastos sulfuratus		1
9	Spectrogram 1	1	5.637414027	5.842588541	1363.5	2312.1	Ramphastos-sulfuratus-274648.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-274648.wav	5.6374	Ramphastos sulfuratus	Ramphastos sulfuratus		1
10	Spectrogram 1	1	6.272477999	6.448341868	1304.2	2430.6	Ramphastos-sulfuratus-274648.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-274648.wav	6.2725	Ramphastos sulfuratus	Ramphastos sulfuratus		1
11	Spectrogram 1	1	6.907541970	7.102946269	1363.5	2282.4	Ramphastos-sulfuratus-274648.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-274648.wav	6.9075	Ramphastos sulfuratus	Ramphastos sulfuratus		1
12	Spectrogram 1	1	7.562146372	7.738010241	1422.8	2371.4	Ramphastos-sulfuratus-274648.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-274648.wav	7.5621	Ramphastos sulfuratus	Ramphastos sulfuratus		1
13	Spectrogram 1	1	8.206980559	8.431695503	1393.2	2341.7	Ramphastos-sulfuratus-274648.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-274648.wav	8.2070	Ramphastos sulfuratus	Ramphastos sulfuratus		1
14	Spectrogram 1	1	8.854439511	9.049843810	1393.2	2341.7	Ramphastos-sulfuratus-274648.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-274648.wav	8.8544	Ramphastos sulfuratus	Ramphastos sulfuratus		1
15	Spectrogram 1	1	9.479733268	9.694677996	1304.2	2401.0	Ramphastos-sulfuratus-274648.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-274648.wav	9.4797	Ramphastos sulfuratus	Ramphastos sulfuratus		1
16	Spectrogram 1	1	10.153878099	10.319971753	1422.8	2430.6	Ramphastos-sulfuratus-274648.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-274648.wav	10.1539	Ramphastos sulfuratus	Ramphastos sulfuratus		1
17	Spectrogram 1	1	10.769401641	10.984346370	1363.5	2460.3	Ramphastos-sulfuratus-274648.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-274648.wav	10.7694	Ramphastos sulfuratus	Ramphastos sulfuratus		1
18	Spectrogram 1	1	11.404465613	11.609640127	1363.5	2460.3	Ramphastos-sulfuratus-274648.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-274648.wav	11.4045	Ramphastos sulfuratus	Ramphastos sulfuratus		1
19	Spectrogram 1	1	12.019989155	12.234933884	1333.9	2312.1	Ramphastos-sulfuratus-274648.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-274648.wav	12.0200	Ramphastos sulfuratus	Ramphastos sulfuratus		1
20	Spectrogram 1	1	12.713674416	12.889538285	1452.5	2401.0	Ramphastos-sulfuratus-274648.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-274648.wav	12.7137	Ramphastos sulfuratus	Ramphastos sulfuratus		1
21	Spectrogram 1	1	13.319427743	13.524602257	1422.8	2341.7	Ramphastos-sulfuratus-274648.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-274648.wav	13.3194	Ramphastos sulfuratus	Ramphastos sulfuratus		1
22	Spectrogram 1	1	13.925181070	14.120585369	1422.8	2341.7	Ramphastos-sulfuratus-274648.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-274648.wav	13.9252	Ramphastos sulfuratus	Ramphastos sulfuratus		1
23	Spectrogram 1	1	14.528771161	14.724175460	1333.9	2282.4	Ramphastos-sulfuratus-274648.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-274648.wav	14.5288	Ramphastos sulfuratus	Ramphastos sulfuratus		1
24	Spectrogram 1	1	15.163835132	15.369009646	1393.2	2519.6	Ramphastos-sulfuratus-274648.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-274648.wav	15.1638	Ramphastos sulfuratus	Ramphastos sulfuratus		1
25	Spectrogram 1	1	15.779358674	15.994303403	1363.5	2460.3	Ramphastos-sulfuratus-274648.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-274648.wav	15.7794	Ramphastos sulfuratus	Ramphastos sulfuratus		1
26	Spectrogram 1	1	16.385112001	16.580516300	1363.5	2430.6	Ramphastos-sulfuratus-274648.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-274648.wav	16.3851	Ramphastos sulfuratus	Ramphastos sulfuratus		1
27	Spectrogram 1	1	17.010405758	17.186269627	1452.5	2460.3	Ramphastos-sulfuratus-274648.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-274648.wav	17.0104	Ramphastos sulfuratus	Ramphastos sulfuratus		1
28	Spectrogram 1	1	17.625929300	17.831103814	1393.2	2460.3	Ramphastos-sulfuratus-274648.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-274648.wav	17.6259	Ramphastos sulfuratus	Ramphastos sulfuratus		1
29	Spectrogram 1	1	18.260993272	18.485708216	1393.2	2341.7	Ramphastos-sulfuratus-274648.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-274648.wav	18.2610	Ramphastos sulfuratus	Ramphastos sulfuratus		1
30	Spectrogram 1	1	18.896057244	19.081691328	1333.9	2341.7	Ramphastos-sulfuratus-274648.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-274648.wav	18.8961	Ramphastos sulfuratus	Ramphastos sulfuratus		1
31	Spectrogram 1	1	19.538836675	19.734240974	1452.5	2223.2	Ramphastos-sulfuratus-274648.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-274648.wav	19.5388	Ramphastos sulfuratus	Ramphastos sulfuratus		1
32	Spectrogram 1	1	20.173900647	20.369304946	1363.5	2341.7	Ramphastos-sulfuratus-274648.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-274648.wav	20.1739	Ramphastos sulfuratus	Ramphastos sulfuratus		1
33	Spectrogram 1	1	20.779653974	21.004368918	1393.2	2282.4	Ramphastos-sulfuratus-274648.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-274648.wav	20.7797	Ramphastos sulfuratus	Ramphastos sulfuratus		1
34	Spectrogram 1	1	21.404947730	21.639432889	1422.8	2252.8	Ramphastos-sulfuratus-274648.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-274648.wav	21.4049	Ramphastos sulfuratus	Ramphastos sulfuratus		1
