Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Begin Path	File Offset (s)	Recording	Model species	Vocalization	Song
1	Spectrogram 1	1	0.899400000	1.059955886	1182.600	2235.741	INVEST_0182.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\26-04-2020\Audios\INVEST_0182.wav	0.8994	Focal	Ramphastos sulfuratus		1
2	Spectrogram 1	1	1.484000000	1.710693221	1147.800	2509.506	INVEST_0182.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\26-04-2020\Audios\INVEST_0182.wav	1.4840	Focal	Ramphastos sulfuratus		1
3	Spectrogram 1	1	3.791000000	5.079096374	684.411	4060.837	INVEST_0182.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\26-04-2020\Audios\INVEST_0182.wav	3.7910	Focal	Psarocolius montezuma		2
4	Spectrogram 1	1	14.143800000	14.320156039	1287.000	2098.859	INVEST_0182.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\26-04-2020\Audios\INVEST_0182.wav	14.1438	Focal	Ramphastos sulfuratus		3
5	Spectrogram 1	1	14.796300000	14.990263355	1186.312	2235.741	INVEST_0182.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\26-04-2020\Audios\INVEST_0182.wav	14.7963	Focal	Ramphastos sulfuratus		3
6	Spectrogram 1	1	15.149000000	15.342991643	1287.000	2326.996	INVEST_0182.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\26-04-2020\Audios\INVEST_0182.wav	15.1490	Focal	Ramphastos sulfuratus		3
7	Spectrogram 1	1	17.571100000	17.794311269	2692.015	5201.521	INVEST_0182.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\26-04-2020\Audios\INVEST_0182.wav	17.5711	Focal	Pteroglossus torquatus		4
8	Spectrogram 1	1	18.306900000	18.517425978	2920.152	5155.894	INVEST_0182.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\26-04-2020\Audios\INVEST_0182.wav	18.3069	Focal	Pteroglossus torquatus		4
9	Spectrogram 1	1	19.154800000	19.346222013	1825.095	4882.129	INVEST_0182.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\26-04-2020\Audios\INVEST_0182.wav	19.1548	Focal	Pteroglossus torquatus		4
10	Spectrogram 1	1	19.903100000	20.104637675	3467.681	5669.600	INVEST_0182.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\26-04-2020\Audios\INVEST_0182.wav	19.9031	Focal	Pteroglossus torquatus		4
