Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Begin Path	File Offset (s)	Recording	Model species	Vocalization	Song
1	Spectrogram 1	1	7.790116679	8.221011051	4024.335	5072.338	Campan_0127.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\02-11-2020\Audios\Campan_0127.wav	7.7901	Pteroglossus torquatus	Pteroglossus torquatus		1
2	Spectrogram 1	1	11.316646937	11.792898612	3940.494	5407.700	Campan_0127.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\02-11-2020\Audios\Campan_0127.wav	11.3166	Pteroglossus torquatus	Pteroglossus torquatus		1
3	Spectrogram 1	1	15.761662568	16.192556940	4066.255	5281.939	Campan_0127.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\02-11-2020\Audios\Campan_0127.wav	15.7617	Pteroglossus torquatus	Pteroglossus torquatus		1
4	Spectrogram 1	1	21.068466943	21.544718618	3982.414	5198.099	Campan_0127.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\02-11-2020\Audios\Campan_0127.wav	21.0685	Pteroglossus torquatus	Pteroglossus torquatus		1
5	Spectrogram 1	1	22.996152293	23.427046665	3940.494	5701.141	Campan_0127.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\02-11-2020\Audios\Campan_0127.wav	22.9962	Pteroglossus torquatus	Pteroglossus torquatus		1
6	Spectrogram 1	1	27.498033999	27.903059297	3982.414	5072.338	Campan_0127.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\02-11-2020\Audios\Campan_0127.wav	27.4980	Pteroglossus torquatus	Pteroglossus torquatus		1
7	Spectrogram 1	1	30.378222699	30.854474373	3898.574	5156.179	Campan_0127.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\02-11-2020\Audios\Campan_0127.wav	30.3782	Pteroglossus torquatus	Pteroglossus torquatus		1
8	Spectrogram 1	1	36.177700000	36.690859297	4066.255	5072.338	Campan_0127.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\02-11-2020\Audios\Campan_0127.wav	36.1777	Pteroglossus torquatus	Pteroglossus torquatus		1
9	Spectrogram 1	1	40.062006751	40.470222472	4066.255	5114.259	Campan_0127.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\02-11-2020\Audios\Campan_0127.wav	40.0620	Pteroglossus torquatus	Pteroglossus torquatus		1
10	Spectrogram 1	1	42.079100000	42.528114385	4024.335	5114.259	Campan_0127.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\02-11-2020\Audios\Campan_0127.wav	42.0791	Pteroglossus torquatus	Pteroglossus torquatus		1
11	Spectrogram 1	1	45.935777406	46.440904209	3940.494	5030.418	Campan_0127.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\02-11-2020\Audios\Campan_0127.wav	45.9358	Pteroglossus torquatus	Pteroglossus torquatus		1
12	Spectrogram 1	1	49.366586942	49.865517267	3982.414	5072.338	Campan_0127.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\02-11-2020\Audios\Campan_0127.wav	49.3666	Pteroglossus torquatus	Pteroglossus torquatus		1
13	Spectrogram 1	1	52.029904763	52.506156437	4024.335	5030.418	Campan_0127.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\02-11-2020\Audios\Campan_0127.wav	52.0299	Pteroglossus torquatus	Pteroglossus torquatus		1
14	Spectrogram 1	1	54.935800000	55.384814385	4108.175	5323.859	Campan_0127.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\02-11-2020\Audios\Campan_0127.wav	54.9358	Pteroglossus torquatus	Pteroglossus torquatus		1
15	Spectrogram 1	1	58.311891139	58.692614385	3898.574	5156.179	Campan_0127.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\02-11-2020\Audios\Campan_0127.wav	58.3119	Pteroglossus torquatus	Pteroglossus torquatus		1
16	Spectrogram 1	1	59.717967511	60.167949121	3982.414	5114.259	Campan_0127.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\02-11-2020\Audios\Campan_0127.wav	59.7180	Pteroglossus torquatus	Pteroglossus torquatus		1
17	Spectrogram 1	1	64.094947189	64.548520212	3940.494	5114.259	Campan_0127.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\02-11-2020\Audios\Campan_0127.wav	64.0949	Pteroglossus torquatus	Pteroglossus torquatus		1
18	Spectrogram 1	1	66.362812306	66.861742632	3982.414	4988.498	Campan_0127.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\02-11-2020\Audios\Campan_0127.wav	66.3628	Pteroglossus torquatus	Pteroglossus torquatus		1
19	Spectrogram 1	1	72.987685264	73.409559297	4066.255	5114.259	Campan_0127.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\02-11-2020\Audios\Campan_0127.wav	72.9877	Pteroglossus torquatus	Pteroglossus torquatus		1
20	Spectrogram 1	1	76.963100000	77.432700895	4066.255	5240.019	Campan_0127.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\02-11-2020\Audios\Campan_0127.wav	76.9631	Pteroglossus torquatus	Pteroglossus torquatus		1
21	Spectrogram 1	1	78.929491872	79.337707594	3982.414	5449.620	Campan_0127.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\02-11-2020\Audios\Campan_0127.wav	78.9295	Pteroglossus torquatus	Pteroglossus torquatus		1
22	Spectrogram 1	1	80.857177222	81.363504209	3940.494	5281.939	Campan_0127.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\02-11-2020\Audios\Campan_0127.wav	80.8572	Pteroglossus torquatus	Pteroglossus torquatus		1
23	Spectrogram 1	1	84.122902992	84.599154667	4108.175	5030.418	Campan_0127.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\02-11-2020\Audios\Campan_0127.wav	84.1229	Pteroglossus torquatus	Pteroglossus torquatus		1
24	Spectrogram 1	1	89.317500000	89.830659297	4108.175	5156.179	Campan_0127.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\02-11-2020\Audios\Campan_0127.wav	89.3175	Pteroglossus torquatus	Pteroglossus torquatus		1
25	Spectrogram 1	1	92.550300000	93.063459297	4066.255	5114.259	Campan_0127.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\02-11-2020\Audios\Campan_0127.wav	92.5503	Pteroglossus torquatus	Pteroglossus torquatus		1
