Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Begin Path	File Offset (s)	Recording	Model species	Vocalization	Song
1	Spectrogram 1	1	0.237201624	0.504053452	1541.4	2045.3	Ramphastos-sulfuratus-212502.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-212502.wav	0.2372	Ramphastos sulfuratus	Ramphastos sulfuratus		1
2	Spectrogram 1	1	1.141532818	1.363909341	1482.1	2015.7	Ramphastos-sulfuratus-212502.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-212502.wav	1.1415	Ramphastos sulfuratus	Ramphastos sulfuratus		1
3	Spectrogram 1	1	1.956913402	2.208940128	1422.8	2045.3	Ramphastos-sulfuratus-212502.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-212502.wav	1.9569	Ramphastos sulfuratus	Ramphastos sulfuratus		1
4	Spectrogram 1	1	2.816769291	3.083621118	1541.4	2223.2	Ramphastos-sulfuratus-212502.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-212502.wav	2.8168	Ramphastos sulfuratus	Ramphastos sulfuratus		1
5	Spectrogram 1	1	3.765575789	3.987952312	1541.4	2282.4	Ramphastos-sulfuratus-212502.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-212502.wav	3.7656	Ramphastos sulfuratus	Ramphastos sulfuratus		1
6	Spectrogram 1	1	4.580956373	4.729207388	1452.5	2104.6	Ramphastos-sulfuratus-212502.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-212502.wav	4.5810	Ramphastos sulfuratus	Ramphastos sulfuratus		1
7	Spectrogram 1	1	5.425987160	5.603888379	1511.7	2104.6	Ramphastos-sulfuratus-212502.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-212502.wav	5.4260	Ramphastos sulfuratus	Ramphastos sulfuratus		1
8	Spectrogram 1	1	6.256192846	6.434094064	1541.4	2163.9	Ramphastos-sulfuratus-212502.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-212502.wav	6.2562	Ramphastos sulfuratus	Ramphastos sulfuratus		1
9	Spectrogram 1	1	7.071573430	7.279124851	1600.7	2252.8	Ramphastos-sulfuratus-212502.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-212502.wav	7.0716	Ramphastos sulfuratus	Ramphastos sulfuratus		1
10	Spectrogram 1	1	7.842478710	8.050030131	1482.1	2134.2	Ramphastos-sulfuratus-212502.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-212502.wav	7.8425	Ramphastos sulfuratus	Ramphastos sulfuratus		1
11	Spectrogram 1	1	8.687509497	8.895060918	1482.1	2015.7	Ramphastos-sulfuratus-212502.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-212502.wav	8.6875	Ramphastos sulfuratus	Ramphastos sulfuratus		1
12	Spectrogram 1	1	9.502890081	9.784567010	1541.4	2045.3	Ramphastos-sulfuratus-212502.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-212502.wav	9.5029	Ramphastos sulfuratus	Ramphastos sulfuratus		1
13	Spectrogram 1	1	10.392396173	10.659248000	1511.7	2134.2	Ramphastos-sulfuratus-212502.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-212502.wav	10.3924	Ramphastos sulfuratus	Ramphastos sulfuratus		1
14	Spectrogram 1	1	11.252252062	11.459803483	1541.4	2104.6	Ramphastos-sulfuratus-212502.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-212502.wav	11.2523	Ramphastos sulfuratus	Ramphastos sulfuratus		1
15	Spectrogram 1	1	12.052807544	12.290009169	1541.4	2163.9	Ramphastos-sulfuratus-212502.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-212502.wav	12.0528	Ramphastos sulfuratus	Ramphastos sulfuratus		1
16	Spectrogram 1	1	12.868188128	13.149865057	1511.7	2223.2	Ramphastos-sulfuratus-212502.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-212502.wav	12.8682	Ramphastos sulfuratus	Ramphastos sulfuratus		1
17	Spectrogram 1	1	13.683568713	13.905945236	1452.5	2193.5	Ramphastos-sulfuratus-212502.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-212502.wav	13.6836	Ramphastos sulfuratus	Ramphastos sulfuratus		1
18	Spectrogram 1	1	14.469299094	14.721325820	1482.1	2104.6	Ramphastos-sulfuratus-212502.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-212502.wav	14.4693	Ramphastos sulfuratus	Ramphastos sulfuratus		1
19	Spectrogram 1	1	15.259061321	15.525913148	1422.8	2312.1	Ramphastos-sulfuratus-212502.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-212502.wav	15.2591	Ramphastos sulfuratus	Ramphastos sulfuratus		1
20	Spectrogram 1	1	16.089267007	16.311643530	1511.7	2252.8	Ramphastos-sulfuratus-212502.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-212502.wav	16.0893	Ramphastos sulfuratus	Ramphastos sulfuratus		1
21	Spectrogram 1	1	16.889822489	17.127024114	1393.2	2163.9	Ramphastos-sulfuratus-212502.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-212502.wav	16.8898	Ramphastos sulfuratus	Ramphastos sulfuratus		1
22	Spectrogram 1	1	17.720028175	17.986880002	1452.5	2223.2	Ramphastos-sulfuratus-212502.wav	C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Audios Models Species\Ramphastos-sulfuratus-212502.wav	17.7200	Ramphastos sulfuratus	Ramphastos sulfuratus		1
