"sound.files","selec","duration","meanfreq","sd","freq.median","freq.Q25","freq.Q75","freq.IQR","time.median","time.Q25","time.Q75","time.IQR","skew","kurt","sp.ent","time.ent","entropy","sfm","meandom","mindom","maxdom","dfrange","modindx","startdom","enddom","dfslope","meanpeakf","species.vocalization","org.sound.files"
"Campan_0107.wav_2",1,0.313679175000001,5.3265596954643,1.44622782946196,5.58715483870968,4.54763548387097,5.84544032258064,1.29780483870968,0.138740188383045,0.0723861852433281,0.193029827315542,0.120643642072213,4.5099271821007,29.5270969845718,0.905917753656762,0.881237821513751,0.798328987703116,0.476865079602222,4.83103745404412,1.50732421875,6.93369140625,5.4263671875,9.26984126984127,5.29716796875,5.64169921875,1.09835550925559,5.83668491633858,"mimetic_P.tricarunculatus-P.torquatus","Campan_0107"
"Campan_0115.wav_1",1,0.354836676,5.72586794533666,2.27452221186778,5.46021378151261,3.93546665546219,6.95114026890756,3.01567361344538,0.120281332872132,0.060140666436066,0.192450132595411,0.132309466159345,3.35068014430643,20.0441332066348,0.948497504015788,0.875513221217749,0.830422105057857,0.639756472681641,5.08035088900862,1.67958984375,9.60380859375,7.92421875,11.8695652173913,3.48837890625,5.90009765625,6.79670088556461,4.7990218996063,"mimetic_P.tricarunculatus-R.sulfuratus","Campan_0115"
"Campan_0115.wav_2",1,0.253454768999999,4.9298401320211,1.5098726042937,4.78073670018282,4.03094008226691,5.66076115173675,1.62982106946984,0.148359050937448,0.0865427797135114,0.179267186549416,0.0927244068359051,2.54831726891334,11.0469803384404,0.921166043531176,0.897573057266952,0.82681382194278,0.497687956034101,4.7044921875,1.24892578125,6.76142578125,5.5125,5.828125,3.66064453125,4.78037109375,4.41785556814677,5.66374108021654,"mimetic_P.tricarunculatus-R.sulfuratus","Campan_0115"
"Grab2-4.7.2020.wav_1",1,0.390642919999999,1.45800818942569,0.314732079955116,1.42473348314607,1.18890337078652,1.68363393258427,0.494730561797753,0.198322344322344,0.132214896214896,0.276449328449328,0.144234432234432,0.655827408091282,2.92779241183945,0.972600679862536,0.871539866271232,0.847660266462704,0.820099924686375,1.31678799715909,0.99052734375,2.02412109375,1.03359375,19.1666666666667,1.33505859375,1.33505859375,0,1.25367325910433,"mimetic_P.tricarunculatus-babbling","Grab2-4.7.2020"
"Grab2-4.7.2020.wav_2",1,0.410175065999999,1.64069710717629,0.178444539640456,1.63161337792642,1.49977391304348,1.77321872909699,0.273444816053512,0.132705748966253,0.0663528744831266,0.22921902094171,0.162866146458583,1.72677752160515,6.77397582516101,0.948712688987101,0.86869262751727,0.82413971855518,0.709188287846366,1.65087890625,1.42119140625,1.93798828125,0.516796875,15.8333333333333,1.50732421875,1.59345703125,0.209990366649932,1.68603284940945,"mimetic_P.tricarunculatus-babbling","Grab2-4.7.2020"
"Grab2-4.7.2020.wav_3",1,0.449239357,1.84218679565335,0.23942814631747,1.84616266666667,1.656556,2.01569333333333,0.359137333333333,0.161722448979592,0.0898458049886621,0.251568253968254,0.161722448979592,1.37731904933799,4.98737030654125,0.954330420463924,0.865452383457763,0.825927536996752,0.712391147994545,1.85412212171053,1.42119140625,2.19638671875,0.7751953125,14,1.85185546875,1.67958984375,-0.383460670388236,1.77250476747047,"mimetic_P.tricarunculatus-babbling","Grab2-4.7.2020"
"Grab2-4.7.2020.wav_4",1,0.507835795,2.25006937535652,0.212030461514804,2.24658963282937,2.10863066954644,2.39440280777538,0.285772138228942,0.179239695878351,0.113518474056289,0.286783513405362,0.173265039349073,2.69988682319431,15.5591806840649,0.944051102961385,0.86192921062432,0.813705221964525,0.696892537882231,2.26349018895349,1.85185546875,2.62705078125,0.7751953125,16.3333333333333,2.36865234375,2.11025390625,-0.508822812499855,2.29133627583661,"mimetic_P.tricarunculatus-babbling","Grab2-4.7.2020"
"Grab2-4.7.2020.wav_5",1,0.390642919999999,2.20110831583872,0.208047895435396,2.22629704142012,2.03391538461538,2.34942130177515,0.315505917159763,0.1502442002442,0.0961562881562882,0.24039072039072,0.144234432234432,2.30754179471373,9.7974026696411,0.934957985351026,0.870766243876594,0.81412985308654,0.652172070079852,2.26555397727273,1.93798828125,2.54091796875,0.6029296875,16.8571428571429,2.45478515625,2.28251953125,-0.440979769964857,2.29133627583661,"mimetic_P.tricarunculatus-babbling","Grab2-4.7.2020"
"Grab2-4.7.2020.wav_6",1,0.312514335000003,1.64669578175593,0.191110323539882,1.6297171875,1.498180859375,1.75162890625,0.253448046875,0.110300120048019,0.0612778444711218,0.183833533413365,0.122555688942244,1.85262802009504,7.55889257786587,0.935068855740405,0.883083837923155,0.82574419384965,0.658294154868026,1.61002103365385,1.42119140625,2.02412109375,0.6029296875,8.71428571428572,1.50732421875,1.59345703125,0.275612357109952,1.5130890132874,"mimetic_P.tricarunculatus-babbling","Grab2-4.7.2020"
"Grab2-4.7.2020.wav_7",1,0.332046481999996,1.91101385282756,0.227742695238533,1.91760566037736,1.72777358490566,2.07730566037736,0.349532075471698,0.120742115027829,0.0664081632653061,0.199224489795918,0.132816326530612,1.17990956753532,4.44315046236409,0.955725190916976,0.879963086050314,0.841002888415328,0.737473411237409,1.9395263671875,1.42119140625,2.36865234375,0.9474609375,13.4545454545455,1.59345703125,1.93798828125,1.03759945874085,2.03192052165354,"mimetic_P.tricarunculatus-babbling","Grab2-4.7.2020"
"Grab2-4.7.2020.wav_8",1,0.253917897999997,1.90589585995229,0.261830326640427,1.9298381294964,1.70924244604317,2.09134568345324,0.382103237410072,0.105285105912284,0.0495459321940158,0.161024279630551,0.111478347436536,1.35102631134142,4.70582144458555,0.952152261682631,0.90078243878418,0.857682036372353,0.724727986207586,1.99541015625,1.42119140625,2.36865234375,0.9474609375,8.45454545454546,1.93798828125,1.50732421875,-1.69607603832639,2.03192052165354,"mimetic_P.tricarunculatus-babbling","Grab2-4.7.2020"
"Grab2-4.7.2020.wav_9",1,0.390642919000001,2.08767878313403,0.237342313069714,2.10935294117647,1.90697352941176,2.26049705882353,0.353523529411764,0.138224664224664,0.0721172161172161,0.228371184371184,0.156253968253968,1.5889132541909,5.79375237044199,0.953926663648719,0.871143786973072,0.831007286265533,0.735748899601739,2.14810014204545,1.67958984375,2.45478515625,0.7751953125,14.4444444444445,2.28251953125,2.28251953125,0,2.29133627583661,"mimetic_P.tricarunculatus-babbling","Grab2-4.7.2020"
"INVEST_0094.wav_1",1,0.321131131,5.09881720626019,0.463999362649496,5.13024143780291,4.75329868012924,5.4729166720517,0.719617991922456,0.169655585504642,0.0727095366448466,0.21812860993454,0.145419073289693,1.02546760889762,3.68304391478632,0.964333974258829,0.882133412648204,0.850671219645546,0.765453219702379,5.05791015625,4.26357421875,5.81396484375,1.550390625,10.4444444444444,5.38330078125,5.38330078125,0,4.7990218996063,"mimetic_P.tricarunculatus-P.torquatus","INVEST_0094"
"INVEST_0094.wav_2",1,0.303290512,4.82390403541006,0.318826571223297,4.87284288782816,4.63512861575179,5.05112859188544,0.415999976133651,0.175907029478458,0.109183673469388,0.224433106575964,0.115249433106576,3.40896193614942,19.530471177966,0.943968218969697,0.885828773885331,0.836194209996646,0.705263914951506,4.88170381433823,4.17744140625,5.38330078125,1.205859375,7.64285714285714,5.12490234375,4.86650390625,-0.851983254589907,4.88549381766732,"mimetic_P.tricarunculatus-P.torquatus","INVEST_0094"
"INVEST_0094.wav_3",1,0.374652986,4.86424965700866,0.356065405354624,4.93012713253012,4.59375571084337,5.1330178313253,0.539262120481927,0.169196108550947,0.0845980542754736,0.241708726501353,0.15711067222588,1.85007081458823,6.77479648692896,0.937885533769908,0.87267675068306,0.818470900122971,0.646681680478247,4.93349609375,4.34970703125,5.38330078125,1.03359375,13.5833333333333,5.29716796875,4.86650390625,-1.14950121470539,5.14490957185039,"mimetic_P.tricarunculatus-P.torquatus","INVEST_0094"
"INVEST_0094.wav_4",1,0.285449893999999,4.97379325887509,0.334063360500529,5.03773924401914,4.73236383253588,5.1711216076555,0.438757775119618,0.157904182949776,0.0850253292806484,0.2004168475901,0.115391518309451,2.05855635222394,8.56918671817245,0.951364685363461,0.889841614390818,0.846563887498235,0.734003184050711,4.9849365234375,4.52197265625,5.64169921875,1.1197265625,8.23076923076923,5.46943359375,5.03876953125,-1.5087203448042,5.14490957185039,"mimetic_P.tricarunculatus-P.torquatus","INVEST_0094"
"INVEST_0094.wav_5",1,0.285449894,5.22602969100782,0.684104864382216,5.04521341176471,4.71204406535948,5.81676347712418,1.10471941176471,0.157904182949776,0.0789520914748878,0.212563323201621,0.133611231726733,2.80117708768547,15.8402777998057,0.943990171577691,0.890887667461831,0.840989202063743,0.663115135580151,5.14105224609375,4.34970703125,6.58916015625,2.239453125,7.84615384615385,5.38330078125,5.72783203125,1.20697627584335,5.05843765378937,"mimetic_P.tricarunculatus-P.torquatus","INVEST_0094"
"INVEST_0094.wav_6",1,0.285449893999999,4.79534214002124,0.364303449232999,4.85624771966527,4.56157888284519,4.97201047698745,0.410431594142259,0.133611231726733,0.0728788536691272,0.212563323201621,0.139684469532494,3.83822339193698,21.8768157915913,0.923253983369921,0.890223029472338,0.821901958047975,0.638731858044732,4.86650390625,3.91904296875,5.55556640625,1.6365234375,5.63157894736842,5.29716796875,4.86650390625,-1.5087203448042,4.97196573572835,"mimetic_P.tricarunculatus-P.torquatus","INVEST_0094"
"INVEST_0094.wav_7",1,0.961115822,4.1790891151749,1.49224516472088,3.7887692185671,2.77210183551968,5.44332514389506,2.67122330837538,0.619120654396728,0.383265167007498,0.748841172460804,0.365576005453306,3.55476700539732,20.3095295247501,0.952124586625331,0.858220906768899,0.817133226090555,0.646891708426537,3.82870855564024,2.11025390625,7.19208984375,5.0818359375,19.5084745762712,5.55556640625,7.19208984375,1.70273280289418,2.72369586614173,"mimetic_P.tricarunculatus-P.montezuma","INVEST_0094"
"INVEST_0094.wav_8",1,0.303290512,1.85820819477791,0.174466048817419,1.84944479569892,1.74036229032258,1.97505495340502,0.234692663082437,0.109183673469388,0.0788548752834467,0.157709750566893,0.0788548752834467,1.3601431827467,3.9979267078123,0.918877213275046,0.881107780796158,0.809629862212934,0.567703872851042,1.85354434742647,1.42119140625,2.19638671875,0.7751953125,8.44444444444445,1.76572265625,1.76572265625,0,1.77250476747047,"mimetic_P.tricarunculatus-R.sulfuratus","INVEST_0094"
"INVEST_0094.wav_9",1,0.264597595000001,1.88615903154379,0.205914936723986,1.86355529602888,1.73113601805054,2.03002524548736,0.298889227436823,0.110764119601329,0.073842746400886,0.153839055001846,0.0799963086009598,1.27832656014332,3.95994331154008,0.922085080538215,0.892427720977416,0.822894286971997,0.572031310791153,1.873388671875,1.59345703125,2.19638671875,0.6029296875,7.85714285714286,1.59345703125,1.67958984375,0.325523792081329,1.77250476747047,"mimetic_P.tricarunculatus-R.sulfuratus","INVEST_0094"
"INVEST_0094.wav_10",1,0.338971749999999,1.67030587728923,0.123769939595351,1.6684218,1.6181176,1.76015298823529,0.142035388235294,0.121064139941691,0.0968513119533528,0.169489795918367,0.0726384839650146,3.01912837411525,15.9811710974338,0.870531847126415,0.873636706138903,0.760528575512537,0.407787090112479,1.65994551809211,1.42119140625,1.76572265625,0.34453125,8.24999999999999,1.42119140625,1.67958984375,0.76230080382805,1.68603284940945,"mimetic_P.tricarunculatus-R.sulfuratus","INVEST_0094"
"INVEST_0094.wav_11",1,0.303290511999998,1.7796753537012,0.193130495559231,1.79295348837209,1.67390902325581,1.88885041860465,0.214941395348837,0.121315192743764,0.0788548752834467,0.157709750566893,0.0788548752834467,1.72984483052721,5.25082299157506,0.910623183459851,0.881372665461951,0.802598382437456,0.556846940979047,1.79950022977941,1.50732421875,2.11025390625,0.6029296875,9.28571428571429,1.67958984375,2.11025390625,1.41997209098319,1.8589766855315,"mimetic_P.tricarunculatus-R.sulfuratus","INVEST_0094"
"INVEST_0094.wav_12",1,0.392493604,1.76667915739017,0.156712930545973,1.77463302222222,1.70321636049383,1.86390384938272,0.160687488888889,0.156997732426304,0.120767486481772,0.199266352694924,0.0784988662131519,1.90198003085034,5.77784542648152,0.868897857435809,0.866835981754662,0.753191927294892,0.357967715438217,1.75919744318182,1.42119140625,2.02412109375,0.6029296875,13,1.67958984375,1.76572265625,0.219450232111298,1.77250476747047,"mimetic_P.tricarunculatus-R.sulfuratus","INVEST_0094"
"INVEST_0094.wav_13",1,0.374652986999999,1.70046255238131,0.137660420745976,1.69942527102804,1.64596514641745,1.7769424517134,0.13097730529595,0.132939799575744,0.0906407724380075,0.175238826713481,0.0845980542754736,3.0806107908614,13.3308585054215,0.857871647366498,0.869660514900061,0.746057098566912,0.397155340352748,1.70556640625,1.42119140625,1.85185546875,0.4306640625,11.8,1.50732421875,1.76572265625,0.689700726982327,1.77250476747047,"mimetic_P.tricarunculatus-R.sulfuratus","INVEST_0094"
"INVEST_0094.wav_14",1,0.338971749000002,1.77802952814413,0.235487584312792,1.75860126829268,1.6197762601626,1.98899170731707,0.369215447154471,0.108957725947522,0.06658527696793,0.157383381924198,0.0907981049562682,2.05088270876036,9.31760823429736,0.932097086222496,0.874726630049538,0.815330143110398,0.610461601904134,1.76421155427632,1.33505859375,2.19638671875,0.861328125,9,1.50732421875,1.33505859375,-0.508200537384603,1.68603284940945,"mimetic_P.tricarunculatus-R.sulfuratus","INVEST_0094"
"INVEST_0094.wav_15",1,0.321131131000001,1.69335444467265,0.135065608545207,1.69488923529412,1.63866697647059,1.75735841176471,0.118691435294118,0.115123433021007,0.0666504085911094,0.157537329397168,0.0908869208060583,2.67119173664073,11.3918136769322,0.883471452507262,0.877265770520768,0.775039264516885,0.497374098608094,1.70032552083333,1.33505859375,1.85185546875,0.516796875,7.16666666666666,1.67958984375,1.76572265625,0.268216949978604,1.68603284940945,"mimetic_P.tricarunculatus-R.sulfuratus","INVEST_0094"
"INVEST_0094.wav_16",1,0.374652986000001,1.70662239326665,0.146062409702981,1.71428072,1.6393628,1.78117172,0.14180892,0.120854363250677,0.0604271816253383,0.169196108550947,0.108768926925609,2.23476858118032,7.85567301112038,0.883429363708036,0.870036456706281,0.768615753350824,0.453630643503907,1.74521484375,1.50732421875,2.02412109375,0.516796875,8.5,1.50732421875,1.76572265625,0.68970072882323,1.77250476747047,"mimetic_P.tricarunculatus-R.sulfuratus","INVEST_0094"
"INVEST_0094.wav_17",1,0.285449895000003,1.69507718056406,0.214548644776853,1.69969966197183,1.55250090140845,1.82937476056338,0.27687385915493,0.151830945144015,0.109318280503691,0.2004168475901,0.091098567086409,1.73335039546616,5.95197136086922,0.940046629768952,0.889033998049007,0.835733413615986,0.684107236312119,1.74957275390625,1.50732421875,2.11025390625,0.6029296875,8.57142857142857,1.59345703125,1.93798828125,1.20697627161501,1.77250476747047,"mimetic_P.tricarunculatus-R.sulfuratus","INVEST_0094"
"INVEST_0094.wav_18",1,0.350287059999999,1.72211512403756,0.101225957129799,1.7501663,1.66156238181818,1.7816064,0.120044018181818,0.199305653295801,0.157028696536086,0.223463914301353,0.066435217765267,1.94125272734707,6.16222651477256,0.875017511727963,0.871210688065214,0.76232460846163,0.414654456659523,1.71170716366525,1.42119140625,1.93798828125,0.516796875,12.6666666666667,1.93798828125,1.76572265625,-0.491784152688941,1.77250476747047,"mimetic_P.tricarunculatus-R.sulfuratus","INVEST_0094"
"INVEST_0094.wav_19",1,0.358481449999999,1.66392590836396,0.113599969084907,1.6656272952381,1.57619765714286,1.74387822857143,0.167680571428572,0.255189669087974,0.127594834543987,0.291645336100542,0.164050501556555,1.27062002769678,4.31764103535301,0.926739252015918,0.872581231880801,0.808655278156342,0.605794444198541,1.69107421875,1.42119140625,1.93798828125,0.516796875,9.66666666666666,1.67958984375,1.67958984375,0,1.68603284940945,"mimetic_P.tricarunculatus-R.sulfuratus","INVEST_0094"
"INVEST_0094.wav_20",1,0.303939535999998,1.72060448399567,0.175414471700775,1.69156556343284,1.57959734701493,1.85293152238806,0.273334175373134,0.182367346938776,0.115499319727891,0.237077551020408,0.121578231292517,2.14076582736001,8.14297409890601,0.915788610319441,0.884968460264626,0.810444036402278,0.575142090244992,1.77585592830882,1.50732421875,2.11025390625,0.6029296875,9.57142857142856,1.59345703125,1.67958984375,0.283387984444382,1.68603284940945,"mimetic_P.tricarunculatus-R.sulfuratus","INVEST_0094"
"INVEST_0094.wav_21",1,0.282237435999999,1.78387924052443,0.15882938677908,1.77735311673152,1.68135950194553,1.87334673151751,0.191987229571984,0.110443655723159,0.092036379769299,0.153393966282165,0.061357586512866,1.68383598879651,5.14451189342811,0.898894134078427,0.88562725880343,0.79608514791836,0.498026118252182,1.76022481715426,1.50732421875,1.93798828125,0.4306640625,9,1.59345703125,1.85185546875,0.915535660903612,1.77250476747047,"mimetic_P.tricarunculatus-R.sulfuratus","INVEST_0094"
"INVEST_0094.wav_22",1,0.370436634000001,1.79125405476819,0.149500649958258,1.78386405985915,1.68386126760563,1.90008352112676,0.216222253521127,0.176106464443701,0.127525370804059,0.212542284673432,0.0850169138693729,1.49553947632256,4.68580700256992,0.92225730513417,0.87153631430753,0.80378073255983,0.567149113421838,1.81295677923387,1.59345703125,2.11025390625,0.516796875,9.33333333333333,1.67958984375,1.67958984375,0,1.8589766855315,"mimetic_P.tricarunculatus-R.sulfuratus","INVEST_0094"
"INVEST_0094.wav_23",1,0.251022706999997,1.73690572972189,0.168110949582695,1.71767405978261,1.61761359782609,1.85375628804348,0.236142690217391,0.13469387755102,0.0918367346938776,0.177551020408163,0.0857142857142857,1.19865434761005,3.897584774782,0.941326530196742,0.895877180513636,0.84331295781534,0.69220791518526,1.8046875,1.50732421875,2.02412109375,0.516796875,8,1.76572265625,1.76572265625,0,1.77250476747047,"mimetic_P.tricarunculatus-R.sulfuratus","INVEST_0094"
"INVEST_0094.wav_24",1,0.352796794,1.80469705464642,0.160061508250227,1.83145922461538,1.74349133538462,1.90240107076923,0.158909735384615,0.13989913206662,0.10340370631011,0.176394557823129,0.072990851513019,2.26929237392641,8.71437505911072,0.891287757701159,0.872461123024318,0.777613918021779,0.461323661933936,1.81243875794492,1.24892578125,2.11025390625,0.861328125,5.6,1.50732421875,1.85185546875,0.976571374398602,1.8589766855315,"mimetic_P.tricarunculatus-R.sulfuratus","INVEST_0094"
"INVEST_0094.wav_25",1,0.299877276,1.73813744385561,0.13115798989621,1.75521638912134,1.66177980334728,1.83196787029289,0.170188066945607,0.128522837706511,0.0918020269332223,0.159123513350919,0.0673214864176963,2.16732543522385,7.65470592280891,0.872049559944324,0.880821297950416,0.768119825267248,0.404369120547341,1.757109375,1.50732421875,1.93798828125,0.4306640625,8.4,1.67958984375,1.85185546875,0.574453747539043,1.77250476747047,"mimetic_P.tricarunculatus-R.sulfuratus","INVEST_0094"
"INVEST_0094.wav_26",1,0.370436634000001,1.72093685181324,0.123908807914893,1.69032862096774,1.64435170967742,1.79580506451613,0.15145335483871,0.176106464443701,0.13967064421397,0.218614921378387,0.0789442771644177,2.76089343078635,12.578647414087,0.90080562721935,0.869678609496887,0.783411385307096,0.49038995954553,1.71154233870968,1.50732421875,1.93798828125,0.4306640625,12.4,1.67958984375,1.85185546875,0.465033987432246,1.68603284940945,"mimetic_P.tricarunculatus-R.sulfuratus","INVEST_0094"
"INVEST_0094.wav_27",1,0.299877276,1.77928127653157,0.141387554035004,1.76696832217573,1.70347071966527,1.85720175732218,0.153731037656904,0.134642972835393,0.0795617566754593,0.171363783608682,0.0918020269332222,3.07226080691868,14.8485873470779,0.888719758630772,0.88368889667457,0.785351782957318,0.506028328036562,1.8156796875,1.67958984375,2.02412109375,0.34453125,11.5,1.67958984375,2.02412109375,1.14890749507809,1.77250476747047,"mimetic_P.tricarunculatus-R.sulfuratus","INVEST_0094"
"INVEST_0094.wav_28",1,0.352796794,1.72975675427284,0.170152559078172,1.72607910951009,1.64086899423631,1.84253293371758,0.201663939481268,0.188559699741966,0.13989913206662,0.237220267417312,0.097321135350692,2.1250950327745,8.11779297918529,0.903013298035538,0.874271836347344,0.789479094319602,0.476445122956137,1.69710838188559,1.16279296875,2.02412109375,0.861328125,8,1.16279296875,2.02412109375,2.4414284359965,1.77250476747047,"mimetic_P.tricarunculatus-R.sulfuratus","INVEST_0094"
"INVEST_0094.wav_29",1,0.440995993000001,1.75017440434356,0.174141242614144,1.76607054644809,1.62775771311475,1.86810460382514,0.240346890710382,0.247683657938061,0.187273009660485,0.283930046904607,0.0966570372441214,1.62382360428808,5.99087439314054,0.940032221395174,0.864577518479521,0.812730725264631,0.647109404525418,1.71567250844595,1.33505859375,2.11025390625,0.7751953125,17.7777777777778,2.02412109375,1.85185546875,-0.390628549316545,1.8589766855315,"mimetic_P.tricarunculatus-R.sulfuratus","INVEST_0094"
"INVEST_0094.wav_30",1,0.458635832999999,1.66429596795632,0.110610918376151,1.6675222,1.597479064,1.746320728,0.148841664,0.238254262744059,0.154865270783638,0.291861471861472,0.136996201077834,1.17660833099222,4.10738199415964,0.924686168454224,0.863396799438139,0.798371078328093,0.568425805533673,1.65860877403846,1.42119140625,1.85185546875,0.4306640625,17.4,1.85185546875,1.76572265625,-0.187802187056763,1.68603284940945,"mimetic_P.tricarunculatus-R.sulfuratus","INVEST_0094"
"INVEST_0094.wav_31",1,0.251021960999999,1.67075952208568,0.150730528565625,1.68470544390244,1.58096975609756,1.77647162926829,0.195501873170732,0.128571428571429,0.0918367346938776,0.177551020408163,0.0857142857142857,1.18624538213785,3.48714772087878,0.906850647183406,0.898070913364392,0.814416189001091,0.507164708518534,1.68984375,1.16279296875,1.93798828125,0.7751953125,8,1.59345703125,1.76572265625,0.686257187672916,1.77250476747047,"mimetic_P.tricarunculatus-R.sulfuratus","INVEST_0094"
"INVEST_0094.wav_32",1,0.352796794,1.71630705719243,0.152689054514438,1.72789831386861,1.62011422627737,1.83284597810219,0.212731751824818,0.164229415904293,0.121651419188365,0.200724841660802,0.0790734224724372,2.0375388352634,8.17812891010564,0.916250116172699,0.873398202556385,0.800251204557315,0.556698933448825,1.67229045286017,1.33505859375,2.02412109375,0.6890625,9.375,1.42119140625,1.67958984375,0.732428530798952,1.77250476747047,"mimetic_P.tricarunculatus-R.sulfuratus","INVEST_0094"
"INVEST_0107.wav_1",1,0.303614673,4.58206861730357,0.33046672052619,4.59517153815261,4.31481047389558,4.85244404417671,0.537633570281124,0.121442176870748,0.0364326530612245,0.18823537414966,0.151802721088435,1.68775888534392,7.29120447889132,0.936944989254434,0.88464731060468,0.828865864928466,0.608499286694126,4.71450482536765,4.09130859375,5.38330078125,1.2919921875,9.2,4.17744140625,5.03876953125,2.83691205200745,4.88549381766732,"mimetic_P.tricarunculatus-P.torquatus","INVEST_0107"
