path,filename,X1,fold,target,category,pred
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0019.wav_6.wav,Campan_0019.wav_6.wav,496,mimetic,6,P.tricarunculatus-Talamanca,P.torquatus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0019.wav_7.wav,Campan_0019.wav_7.wav,497,mimetic,6,P.tricarunculatus-Talamanca,P.tricarunculatus-Talamanca
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0019.wav_8.wav,Campan_0019.wav_8.wav,498,mimetic,6,P.tricarunculatus-Talamanca,P.tricarunculatus-Talamanca
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0019.wav_9.wav,Campan_0019.wav_9.wav,499,mimetic,6,P.tricarunculatus-Talamanca,P.tricarunculatus-Nicaragua
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0019.wav_10.wav,Campan_0019.wav_10.wav,500,mimetic,6,P.tricarunculatus-Talamanca,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0019.wav_11.wav,Campan_0019.wav_11.wav,501,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0019.wav_12.wav,Campan_0019.wav_12.wav,502,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0019.wav_13.wav,Campan_0019.wav_13.wav,503,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0019.wav_14.wav,Campan_0019.wav_14.wav,504,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0019.wav_15.wav,Campan_0019.wav_15.wav,505,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0019.wav_16.wav,Campan_0019.wav_16.wav,506,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0020.wav_1.wav,Campan_0020.wav_1.wav,507,mimetic,6,P.tricarunculatus-Talamanca,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0020.wav_2.wav,Campan_0020.wav_2.wav,508,mimetic,6,P.tricarunculatus-Talamanca,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0020.wav_3.wav,Campan_0020.wav_3.wav,509,mimetic,6,P.tricarunculatus-Talamanca,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0020.wav_4.wav,Campan_0020.wav_4.wav,510,mimetic,6,P.tricarunculatus-Talamanca,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0020.wav_5.wav,Campan_0020.wav_5.wav,511,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0020.wav_6.wav,Campan_0020.wav_6.wav,512,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0020.wav_7.wav,Campan_0020.wav_7.wav,513,mimetic,6,P.tricarunculatus-Talamanca,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0020.wav_8.wav,Campan_0020.wav_8.wav,514,mimetic,6,P.tricarunculatus-Talamanca,P.tricarunculatus-Nicaragua
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0021.wav_1.wav,Campan_0021.wav_1.wav,515,mimetic,6,P.tricarunculatus-Talamanca,P.tricarunculatus-Talamanca
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0021.wav_2.wav,Campan_0021.wav_2.wav,516,mimetic,6,P.tricarunculatus-Talamanca,P.tricarunculatus-Talamanca
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0021.wav_3.wav,Campan_0021.wav_3.wav,517,mimetic,6,P.tricarunculatus-Talamanca,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0021.wav_4.wav,Campan_0021.wav_4.wav,518,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0021.wav_5.wav,Campan_0021.wav_5.wav,519,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0021.wav_6.wav,Campan_0021.wav_6.wav,520,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0021.wav_7.wav,Campan_0021.wav_7.wav,521,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0021.wav_8.wav,Campan_0021.wav_8.wav,522,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0021.wav_9.wav,Campan_0021.wav_9.wav,523,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0021.wav_10.wav,Campan_0021.wav_10.wav,524,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0021.wav_11.wav,Campan_0021.wav_11.wav,525,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0021.wav_12.wav,Campan_0021.wav_12.wav,526,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0021.wav_13.wav,Campan_0021.wav_13.wav,527,mimetic,6,P.tricarunculatus-Talamanca,P.tricarunculatus-Monteverde
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0021.wav_14.wav,Campan_0021.wav_14.wav,528,mimetic,6,P.tricarunculatus-Talamanca,P.tricarunculatus-Talamanca
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0021.wav_15.wav,Campan_0021.wav_15.wav,529,mimetic,6,P.tricarunculatus-Talamanca,P.tricarunculatus-Nicaragua
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0021.wav_16.wav,Campan_0021.wav_16.wav,530,mimetic,6,P.tricarunculatus-Talamanca,P.tricarunculatus-Talamanca
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0021.wav_17.wav,Campan_0021.wav_17.wav,531,mimetic,6,P.tricarunculatus-Talamanca,P.tricarunculatus-Monteverde
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0021.wav_18.wav,Campan_0021.wav_18.wav,532,mimetic,6,P.tricarunculatus-Talamanca,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0022.wav_1.wav,Campan_0022.wav_1.wav,533,mimetic,6,P.tricarunculatus-Talamanca,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0022.wav_2.wav,Campan_0022.wav_2.wav,534,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0022.wav_3.wav,Campan_0022.wav_3.wav,535,mimetic,6,P.tricarunculatus-Talamanca,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0022.wav_4.wav,Campan_0022.wav_4.wav,536,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0022.wav_5.wav,Campan_0022.wav_5.wav,537,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0022.wav_6.wav,Campan_0022.wav_6.wav,538,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0022.wav_7.wav,Campan_0022.wav_7.wav,539,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0022.wav_8.wav,Campan_0022.wav_8.wav,540,mimetic,6,P.tricarunculatus-Talamanca,P.tricarunculatus-Nicaragua
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0022.wav_9.wav,Campan_0022.wav_9.wav,541,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0022.wav_10.wav,Campan_0022.wav_10.wav,542,mimetic,6,P.tricarunculatus-Talamanca,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0022.wav_11.wav,Campan_0022.wav_11.wav,543,mimetic,6,P.tricarunculatus-Talamanca,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0022.wav_12.wav,Campan_0022.wav_12.wav,544,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0022.wav_13.wav,Campan_0022.wav_13.wav,545,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0022.wav_14.wav,Campan_0022.wav_14.wav,546,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0022.wav_15.wav,Campan_0022.wav_15.wav,547,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0022.wav_16.wav,Campan_0022.wav_16.wav,548,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0022.wav_17.wav,Campan_0022.wav_17.wav,549,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0022.wav_18.wav,Campan_0022.wav_18.wav,550,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0022.wav_19.wav,Campan_0022.wav_19.wav,551,mimetic,7,R.sulfuratus,P.tricarunculatus-Nicaragua
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0022.wav_20.wav,Campan_0022.wav_20.wav,552,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0022.wav_21.wav,Campan_0022.wav_21.wav,553,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0022.wav_22.wav,Campan_0022.wav_22.wav,554,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0022.wav_23.wav,Campan_0022.wav_23.wav,555,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0022.wav_24.wav,Campan_0022.wav_24.wav,556,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0022.wav_25.wav,Campan_0022.wav_25.wav,557,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0022.wav_26.wav,Campan_0022.wav_26.wav,558,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0022.wav_27.wav,Campan_0022.wav_27.wav,559,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0022.wav_28.wav,Campan_0022.wav_28.wav,560,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0022.wav_29.wav,Campan_0022.wav_29.wav,561,mimetic,7,R.sulfuratus,P.tricarunculatus-Talamanca
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0022.wav_30.wav,Campan_0022.wav_30.wav,562,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0022.wav_31.wav,Campan_0022.wav_31.wav,563,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0022.wav_32.wav,Campan_0022.wav_32.wav,564,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0022.wav_33.wav,Campan_0022.wav_33.wav,565,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0022.wav_34.wav,Campan_0022.wav_34.wav,566,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0022.wav_35.wav,Campan_0022.wav_35.wav,567,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0022.wav_36.wav,Campan_0022.wav_36.wav,568,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0022.wav_37.wav,Campan_0022.wav_37.wav,569,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0022.wav_38.wav,Campan_0022.wav_38.wav,570,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0022.wav_39.wav,Campan_0022.wav_39.wav,571,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0022.wav_40.wav,Campan_0022.wav_40.wav,572,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0022.wav_41.wav,Campan_0022.wav_41.wav,573,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0022.wav_42.wav,Campan_0022.wav_42.wav,574,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0022.wav_43.wav,Campan_0022.wav_43.wav,575,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0022.wav_44.wav,Campan_0022.wav_44.wav,576,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0022.wav_45.wav,Campan_0022.wav_45.wav,577,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0023.wav_1.wav,Campan_0023.wav_1.wav,578,mimetic,6,P.tricarunculatus-Talamanca,P.tricarunculatus-Talamanca
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0023.wav_2.wav,Campan_0023.wav_2.wav,579,mimetic,6,P.tricarunculatus-Talamanca,P.tricarunculatus-Talamanca
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0026.wav_1.wav,Campan_0026.wav_1.wav,580,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0026.wav_2.wav,Campan_0026.wav_2.wav,581,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0026.wav_3.wav,Campan_0026.wav_3.wav,582,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0026.wav_4.wav,Campan_0026.wav_4.wav,583,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0026.wav_5.wav,Campan_0026.wav_5.wav,584,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0026.wav_6.wav,Campan_0026.wav_6.wav,585,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0026.wav_7.wav,Campan_0026.wav_7.wav,586,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0026.wav_8.wav,Campan_0026.wav_8.wav,587,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0026.wav_9.wav,Campan_0026.wav_9.wav,588,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0026.wav_10.wav,Campan_0026.wav_10.wav,589,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0026.wav_11.wav,Campan_0026.wav_11.wav,590,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0026.wav_12.wav,Campan_0026.wav_12.wav,591,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0026.wav_14.wav,Campan_0026.wav_14.wav,592,mimetic,6,P.tricarunculatus-Talamanca,P.tricarunculatus-Nicaragua
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0026.wav_15.wav,Campan_0026.wav_15.wav,593,mimetic,6,P.tricarunculatus-Talamanca,P.tricarunculatus-Nicaragua
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0026.wav_16.wav,Campan_0026.wav_16.wav,594,mimetic,6,P.tricarunculatus-Talamanca,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0026.wav_17.wav,Campan_0026.wav_17.wav,595,mimetic,6,P.tricarunculatus-Talamanca,P.tricarunculatus-Nicaragua
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0026.wav_18.wav,Campan_0026.wav_18.wav,596,mimetic,6,P.tricarunculatus-Talamanca,P.tricarunculatus-Talamanca
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0027.wav_1.wav,Campan_0027.wav_1.wav,597,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0027.wav_2.wav,Campan_0027.wav_2.wav,598,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0027.wav_3.wav,Campan_0027.wav_3.wav,599,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0027.wav_4.wav,Campan_0027.wav_4.wav,600,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0027.wav_5.wav,Campan_0027.wav_5.wav,601,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0027.wav_6.wav,Campan_0027.wav_6.wav,602,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0027.wav_7.wav,Campan_0027.wav_7.wav,603,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0027.wav_8.wav,Campan_0027.wav_8.wav,604,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0027.wav_9.wav,Campan_0027.wav_9.wav,605,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0027.wav_10.wav,Campan_0027.wav_10.wav,606,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0027.wav_11.wav,Campan_0027.wav_11.wav,607,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0027.wav_12.wav,Campan_0027.wav_12.wav,608,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0027.wav_13.wav,Campan_0027.wav_13.wav,609,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0027.wav_14.wav,Campan_0027.wav_14.wav,610,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0027.wav_15.wav,Campan_0027.wav_15.wav,611,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0027.wav_16.wav,Campan_0027.wav_16.wav,612,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0027.wav_17.wav,Campan_0027.wav_17.wav,613,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0027.wav_18.wav,Campan_0027.wav_18.wav,614,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0027.wav_19.wav,Campan_0027.wav_19.wav,615,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0027.wav_20.wav,Campan_0027.wav_20.wav,616,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0027.wav_21.wav,Campan_0027.wav_21.wav,617,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0027.wav_22.wav,Campan_0027.wav_22.wav,618,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0027.wav_23.wav,Campan_0027.wav_23.wav,619,mimetic,7,R.sulfuratus,P.tricarunculatus-Nicaragua
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0027.wav_24.wav,Campan_0027.wav_24.wav,620,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0027.wav_25.wav,Campan_0027.wav_25.wav,621,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0027.wav_26.wav,Campan_0027.wav_26.wav,622,mimetic,7,R.sulfuratus,P.tricarunculatus-Nicaragua
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0027.wav_27.wav,Campan_0027.wav_27.wav,623,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0027.wav_28.wav,Campan_0027.wav_28.wav,624,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0027.wav_29.wav,Campan_0027.wav_29.wav,625,mimetic,7,R.sulfuratus,P.tricarunculatus-Nicaragua
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0027.wav_30.wav,Campan_0027.wav_30.wav,626,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0027.wav_31.wav,Campan_0027.wav_31.wav,627,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0027.wav_32.wav,Campan_0027.wav_32.wav,628,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0027.wav_33.wav,Campan_0027.wav_33.wav,629,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0027.wav_34.wav,Campan_0027.wav_34.wav,630,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0028.wav_1.wav,Campan_0028.wav_1.wav,631,mimetic,6,P.tricarunculatus-Talamanca,P.tricarunculatus-Nicaragua
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0028.wav_2.wav,Campan_0028.wav_2.wav,632,mimetic,6,P.tricarunculatus-Talamanca,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0028.wav_3.wav,Campan_0028.wav_3.wav,633,mimetic,6,P.tricarunculatus-Talamanca,P.tricarunculatus-Monteverde
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0028.wav_4.wav,Campan_0028.wav_4.wav,634,mimetic,6,P.tricarunculatus-Talamanca,P.tricarunculatus-Monteverde
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0028.wav_5.wav,Campan_0028.wav_5.wav,635,mimetic,6,P.tricarunculatus-Talamanca,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0028.wav_6.wav,Campan_0028.wav_6.wav,636,mimetic,6,P.tricarunculatus-Talamanca,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0028.wav_7.wav,Campan_0028.wav_7.wav,637,mimetic,6,P.tricarunculatus-Talamanca,P.tricarunculatus-Monteverde
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0028.wav_8.wav,Campan_0028.wav_8.wav,638,mimetic,6,P.tricarunculatus-Talamanca,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0028.wav_9.wav,Campan_0028.wav_9.wav,639,mimetic,6,P.tricarunculatus-Talamanca,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0028.wav_10.wav,Campan_0028.wav_10.wav,640,mimetic,6,P.tricarunculatus-Talamanca,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0028.wav_11.wav,Campan_0028.wav_11.wav,641,mimetic,6,P.tricarunculatus-Talamanca,P.tricarunculatus-Monteverde
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0028.wav_12.wav,Campan_0028.wav_12.wav,642,mimetic,6,P.tricarunculatus-Talamanca,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0029.wav_1.wav,Campan_0029.wav_1.wav,643,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0029.wav_2.wav,Campan_0029.wav_2.wav,644,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0029.wav_3.wav,Campan_0029.wav_3.wav,645,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0029.wav_4.wav,Campan_0029.wav_4.wav,646,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0029.wav_5.wav,Campan_0029.wav_5.wav,647,mimetic,7,R.sulfuratus,R.sulfuratus
/home/m/Dropbox/Projects/vggish_test/bellbird_data/audio/Campan_0029.wav_6.wav,Campan_0029.wav_6.wav,648,mimetic,7,R.sulfuratus,R.sulfuratus
