"original_dir","old_name","new_name","file_size_bytes","duplicate"
"/home/m/Dropbox/estudiantes/Pablo_Huertas/vocal_mimicry_bellbird/data/raw/recordings/mimetic_bellbird/Mimicri_bellbird Selections","Campan_0018.wav","Campan_0018.wav",6511148,NA
"/home/m/Dropbox/estudiantes/Pablo_Huertas/vocal_mimicry_bellbird/data/raw/recordings/mimetic_bellbird/Mimicri_bellbird Selections","Campan_0019.wav","Campan_0019.wav",7077932,NA
"/home/m/Dropbox/estudiantes/Pablo_Huertas/vocal_mimicry_bellbird/data/raw/recordings/mimetic_bellbird/Mimicri_bellbird Selections","Campan_0020.wav","Campan_0020.wav",6188588,NA
"/home/m/Dropbox/estudiantes/Pablo_Huertas/vocal_mimicry_bellbird/data/raw/recordings/mimetic_bellbird/Mimicri_bellbird Selections","Campan_0021.wav","Campan_0021.wav",8464940,NA
"/home/m/Dropbox/estudiantes/Pablo_Huertas/vocal_mimicry_bellbird/data/raw/recordings/mimetic_bellbird/Mimicri_bellbird Selections","Campan_0022.wav","Campan_0022.wav",8418860,NA
"/home/m/Dropbox/estudiantes/Pablo_Huertas/vocal_mimicry_bellbird/data/raw/recordings/mimetic_bellbird/Mimicri_bellbird Selections","Campan_0023.wav","Campan_0023.wav",6806060,NA
"/home/m/Dropbox/estudiantes/Pablo_Huertas/vocal_mimicry_bellbird/data/raw/recordings/mimetic_bellbird/Mimicri_bellbird Selections","Campan_0026.wav","Campan_0026.wav",7220780,NA
"/home/m/Dropbox/estudiantes/Pablo_Huertas/vocal_mimicry_bellbird/data/raw/recordings/mimetic_bellbird/Mimicri_bellbird Selections","Campan_0027.wav","Campan_0027.wav",7667756,NA
"/home/m/Dropbox/estudiantes/Pablo_Huertas/vocal_mimicry_bellbird/data/raw/recordings/mimetic_bellbird/Mimicri_bellbird Selections","Campan_0028.wav","Campan_0028.wav",7893548,NA
"/home/m/Dropbox/estudiantes/Pablo_Huertas/vocal_mimicry_bellbird/data/raw/recordings/mimetic_bellbird/Mimicri_bellbird Selections","Campan_0029.wav","Campan_0029.wav",6414380,NA
"/home/m/Dropbox/estudiantes/Pablo_Huertas/vocal_mimicry_bellbird/data/raw/recordings/mimetic_bellbird/Mimicri_bellbird Selections","Campan_0030.wav","Campan_0030.wav",5082668,NA
"/home/m/Dropbox/estudiantes/Pablo_Huertas/vocal_mimicry_bellbird/data/raw/recordings/mimetic_bellbird/Mimicri_bellbird Selections","Campan_0031.wav","Campan_0031.wav",1645100,NA
"/home/m/Dropbox/estudiantes/Pablo_Huertas/vocal_mimicry_bellbird/data/raw/recordings/mimetic_bellbird/Mimicri_bellbird Selections","Campan_0032.wav","Campan_0032.wav",4875308,NA
"/home/m/Dropbox/estudiantes/Pablo_Huertas/vocal_mimicry_bellbird/data/raw/recordings/mimetic_bellbird/Mimicri_bellbird Selections","Campan_0033.wav","Campan_0033.wav",7612460,NA
"/home/m/Dropbox/estudiantes/Pablo_Huertas/vocal_mimicry_bellbird/data/raw/recordings/mimetic_bellbird/Mimicri_bellbird Selections","Campan_0034.wav","Campan_0034.wav",6469676,NA
"/home/m/Dropbox/estudiantes/Pablo_Huertas/vocal_mimicry_bellbird/data/raw/recordings/mimetic_bellbird/Mimicri_bellbird Selections","Campan_0035.wav","Campan_0035.wav",3727916,NA
"/home/m/Dropbox/estudiantes/Pablo_Huertas/vocal_mimicry_bellbird/data/raw/recordings/mimetic_bellbird/Mimicri_bellbird Selections","Campan_0036.wav","Campan_0036.wav",7676972,NA
"/home/m/Dropbox/estudiantes/Pablo_Huertas/vocal_mimicry_bellbird/data/raw/recordings/mimetic_bellbird/Mimicri_bellbird Selections","Campan_0037.wav","Campan_0037.wav",6054956,NA
"/home/m/Dropbox/estudiantes/Pablo_Huertas/vocal_mimicry_bellbird/data/raw/recordings/mimetic_bellbird/Mimicri_bellbird Selections","Campan_0038.wav","Campan_0038.wav",3903020,NA
"/home/m/Dropbox/estudiantes/Pablo_Huertas/vocal_mimicry_bellbird/data/raw/recordings/mimetic_bellbird/Mimicri_bellbird Selections","Campan_0039.wav","Campan_0039.wav",8151596,NA
"/home/m/Dropbox/estudiantes/Pablo_Huertas/vocal_mimicry_bellbird/data/raw/recordings/mimetic_bellbird/Mimicri_bellbird Selections","Campan_0040.wav","Campan_0040.wav",4400684,NA
"/home/m/Dropbox/estudiantes/Pablo_Huertas/vocal_mimicry_bellbird/data/raw/recordings/mimetic_bellbird/Mimicri_bellbird Selections","Campan_0041.wav","Campan_0041.wav",6704684,NA
"/home/m/Dropbox/estudiantes/Pablo_Huertas/vocal_mimicry_bellbird/data/raw/recordings/mimetic_bellbird/Mimicri_bellbird Selections","Campan_0085.wav","Campan_0085.wav",3520556,NA
"/home/m/Dropbox/estudiantes/Pablo_Huertas/vocal_mimicry_bellbird/data/raw/recordings/mimetic_bellbird/Mimicri_bellbird Selections","Campan_0086.wav","Campan_0086.wav",6709292,NA
"/home/m/Dropbox/estudiantes/Pablo_Huertas/vocal_mimicry_bellbird/data/raw/recordings/mimetic_bellbird/Mimicri_bellbird Selections","Campan_0090.wav","Campan_0090.wav",4870700,NA
"/home/m/Dropbox/estudiantes/Pablo_Huertas/vocal_mimicry_bellbird/data/raw/recordings/mimetic_bellbird/Mimicri_bellbird Selections","Campan_0091.wav","Campan_0091.wav",5520428,NA
"/home/m/Dropbox/estudiantes/Pablo_Huertas/vocal_mimicry_bellbird/data/raw/recordings/mimetic_bellbird/Mimicri_bellbird Selections","Campan_0092.wav","Campan_0092.wav",4990508,NA
"/home/m/Dropbox/estudiantes/Pablo_Huertas/vocal_mimicry_bellbird/data/raw/recordings/mimetic_bellbird/Mimicri_bellbird Selections","Campan_0094.wav","Campan_0094.wav",6704684,NA
"/home/m/Dropbox/estudiantes/Pablo_Huertas/vocal_mimicry_bellbird/data/raw/recordings/mimetic_bellbird/Mimicri_bellbird Selections","Campan_0095.wav","Campan_0095.wav",5303852,NA
"/home/m/Dropbox/estudiantes/Pablo_Huertas/vocal_mimicry_bellbird/data/raw/recordings/mimetic_bellbird/Mimicri_bellbird Selections","Campan_0098.wav","Campan_0098.wav",6538796,NA
"/home/m/Dropbox/estudiantes/Pablo_Huertas/vocal_mimicry_bellbird/data/raw/recordings/mimetic_bellbird/Mimicri_bellbird Selections","Campan_0100.wav","Campan_0100.wav",5810732,NA
"/home/m/Dropbox/estudiantes/Pablo_Huertas/vocal_mimicry_bellbird/data/raw/recordings/mimetic_bellbird/Mimicri_bellbird Selections","Campan_0101.wav","Campan_0101.wav",5621804,NA
"/home/m/Dropbox/estudiantes/Pablo_Huertas/vocal_mimicry_bellbird/data/raw/recordings/mimetic_bellbird/Mimicri_bellbird Selections","Campan_0102.wav","Campan_0102.wav",8861228,NA
"/home/m/Dropbox/estudiantes/Pablo_Huertas/vocal_mimicry_bellbird/data/raw/recordings/mimetic_bellbird/Mimicri_bellbird Selections","Campan_0103.wav","Campan_0103.wav",5552684,NA
"/home/m/Dropbox/estudiantes/Pablo_Huertas/vocal_mimicry_bellbird/data/raw/recordings/mimetic_bellbird/Mimicri_bellbird Selections","Campan_0105.wav","Campan_0105.wav",6382124,NA
"/home/m/Dropbox/estudiantes/Pablo_Huertas/vocal_mimicry_bellbird/data/raw/recordings/mimetic_bellbird/Mimicri_bellbird Selections","Campan_0106.wav","Campan_0106.wav",10257452,NA
"/home/m/Dropbox/estudiantes/Pablo_Huertas/vocal_mimicry_bellbird/data/raw/recordings/mimetic_bellbird/Mimicri_bellbird Selections","Campan_0107.wav","Campan_0107.wav",6257708,NA
"/home/m/Dropbox/estudiantes/Pablo_Huertas/vocal_mimicry_bellbird/data/raw/recordings/mimetic_bellbird/Mimicri_bellbird Selections","Campan_0108.wav","Campan_0108.wav",12344876,NA
"/home/m/Dropbox/estudiantes/Pablo_Huertas/vocal_mimicry_bellbird/data/raw/recordings/mimetic_bellbird/Mimicri_bellbird Selections","Campan_0111.wav","Campan_0111.wav",9303596,NA
"/home/m/Dropbox/estudiantes/Pablo_Huertas/vocal_mimicry_bellbird/data/raw/recordings/mimetic_bellbird/Mimicri_bellbird Selections","Campan_0112.wav","Campan_0112.wav",5110316,NA
"/home/m/Dropbox/estudiantes/Pablo_Huertas/vocal_mimicry_bellbird/data/raw/recordings/mimetic_bellbird/Mimicri_bellbird Selections","Campan_0113.wav","Campan_0113.wav",8156204,NA
"/home/m/Dropbox/estudiantes/Pablo_Huertas/vocal_mimicry_bellbird/data/raw/recordings/mimetic_bellbird/Mimicri_bellbird Selections","Campan_0114.wav","Campan_0114.wav",8137772,NA
"/home/m/Dropbox/estudiantes/Pablo_Huertas/vocal_mimicry_bellbird/data/raw/recordings/mimetic_bellbird/Mimicri_bellbird Selections","Campan_0115.wav","Campan_0115.wav",5561900,NA
"/home/m/Dropbox/estudiantes/Pablo_Huertas/vocal_mimicry_bellbird/data/raw/recordings/mimetic_bellbird/Mimicri_bellbird Selections","Campan_0116.wav","Campan_0116.wav",8842796,NA
"/home/m/Dropbox/estudiantes/Pablo_Huertas/vocal_mimicry_bellbird/data/raw/recordings/mimetic_bellbird/Mimicri_bellbird Selections","Campan_0117.wav","Campan_0117.wav",5359148,NA
"/home/m/Dropbox/estudiantes/Pablo_Huertas/vocal_mimicry_bellbird/data/raw/recordings/mimetic_bellbird/Mimicri_bellbird Selections","Campan_0121.wav","Campan_0121.wav",11469356,NA
"/home/m/Dropbox/estudiantes/Pablo_Huertas/vocal_mimicry_bellbird/data/raw/recordings/mimetic_bellbird/Mimicri_bellbird Selections","Campan_0127.wav","Campan_0127.wav",39813164,NA
"/home/m/Dropbox/estudiantes/Pablo_Huertas/vocal_mimicry_bellbird/data/raw/recordings/mimetic_bellbird/Mimicri_bellbird Selections","Campan_0128.wav","Campan_0128.wav",10156076,NA
"/home/m/Dropbox/estudiantes/Pablo_Huertas/vocal_mimicry_bellbird/data/raw/recordings/mimetic_bellbird/Mimicri_bellbird Selections","Campan_0129.wav","Campan_0129.wav",2783276,NA
"/home/m/Dropbox/estudiantes/Pablo_Huertas/vocal_mimicry_bellbird/data/raw/recordings/mimetic_bellbird/Mimicri_bellbird Selections","DSCN7203.wav","DSCN7203.wav",5952078,NA
"/home/m/Dropbox/estudiantes/Pablo_Huertas/vocal_mimicry_bellbird/data/raw/recordings/mimetic_bellbird/Mimicri_bellbird Selections","DSCN7212.wav","DSCN7212.wav",6912078,NA
"/home/m/Dropbox/estudiantes/Pablo_Huertas/vocal_mimicry_bellbird/data/raw/recordings/mimetic_bellbird/Mimicri_bellbird Selections","Grab2-4.7.2020.wav","Grab2-4.7.2020.wav",4665294,NA
"/home/m/Dropbox/estudiantes/Pablo_Huertas/vocal_mimicry_bellbird/data/raw/recordings/mimetic_bellbird/Mimicri_bellbird Selections","INVEST_0063.wav","INVEST_0063.wav",7174700,NA
"/home/m/Dropbox/estudiantes/Pablo_Huertas/vocal_mimicry_bellbird/data/raw/recordings/mimetic_bellbird/Mimicri_bellbird Selections","INVEST_0064.wav","INVEST_0064.wav",7391276,NA
"/home/m/Dropbox/estudiantes/Pablo_Huertas/vocal_mimicry_bellbird/data/raw/recordings/mimetic_bellbird/Mimicri_bellbird Selections","INVEST_0065.wav","INVEST_0065.wav",6400592,NA
"/home/m/Dropbox/estudiantes/Pablo_Huertas/vocal_mimicry_bellbird/data/raw/recordings/mimetic_bellbird/Mimicri_bellbird Selections","INVEST_0066.wav","INVEST_0066.wav",6082604,NA
"/home/m/Dropbox/estudiantes/Pablo_Huertas/vocal_mimicry_bellbird/data/raw/recordings/mimetic_bellbird/Mimicri_bellbird Selections","INVEST_0067.wav","INVEST_0067.wav",5792300,NA
"/home/m/Dropbox/estudiantes/Pablo_Huertas/vocal_mimicry_bellbird/data/raw/recordings/mimetic_bellbird/Mimicri_bellbird Selections","INVEST_0070.wav","INVEST_0070.wav",5944364,NA
"/home/m/Dropbox/estudiantes/Pablo_Huertas/vocal_mimicry_bellbird/data/raw/recordings/mimetic_bellbird/Mimicri_bellbird Selections","INVEST_0071.wav","INVEST_0071.wav",7741484,NA
"/home/m/Dropbox/estudiantes/Pablo_Huertas/vocal_mimicry_bellbird/data/raw/recordings/mimetic_bellbird/Mimicri_bellbird Selections","INVEST_0089.wav","INVEST_0089.wav",5649452,NA
"/home/m/Dropbox/estudiantes/Pablo_Huertas/vocal_mimicry_bellbird/data/raw/recordings/mimetic_bellbird/Mimicri_bellbird Selections","INVEST_0090.wav","INVEST_0090.wav",3644972,NA
"/home/m/Dropbox/estudiantes/Pablo_Huertas/vocal_mimicry_bellbird/data/raw/recordings/mimetic_bellbird/Mimicri_bellbird Selections","INVEST_0091.wav","INVEST_0091.wav",2787884,NA
"/home/m/Dropbox/estudiantes/Pablo_Huertas/vocal_mimicry_bellbird/data/raw/recordings/mimetic_bellbird/Mimicri_bellbird Selections","INVEST_0092.wav","INVEST_0092.wav",3916844,NA
"/home/m/Dropbox/estudiantes/Pablo_Huertas/vocal_mimicry_bellbird/data/raw/recordings/mimetic_bellbird/Mimicri_bellbird Selections","INVEST_0093.wav","INVEST_0093.wav",6571052,NA
"/home/m/Dropbox/estudiantes/Pablo_Huertas/vocal_mimicry_bellbird/data/raw/recordings/mimetic_bellbird/Mimicri_bellbird Selections","INVEST_0094.wav","INVEST_0094.wav",5474348,NA
"/home/m/Dropbox/estudiantes/Pablo_Huertas/vocal_mimicry_bellbird/data/raw/recordings/mimetic_bellbird/Mimicri_bellbird Selections","INVEST_0095.wav","INVEST_0095.wav",2221100,NA
"/home/m/Dropbox/estudiantes/Pablo_Huertas/vocal_mimicry_bellbird/data/raw/recordings/mimetic_bellbird/Mimicri_bellbird Selections","INVEST_0103.wav","INVEST_0103.wav",14777900,NA
"/home/m/Dropbox/estudiantes/Pablo_Huertas/vocal_mimicry_bellbird/data/raw/recordings/mimetic_bellbird/Mimicri_bellbird Selections","INVEST_0105.wav","INVEST_0105.wav",17473580,NA
"/home/m/Dropbox/estudiantes/Pablo_Huertas/vocal_mimicry_bellbird/data/raw/recordings/mimetic_bellbird/Mimicri_bellbird Selections","INVEST_0107.wav","INVEST_0107.wav",11833388,NA
"/home/m/Dropbox/estudiantes/Pablo_Huertas/vocal_mimicry_bellbird/data/raw/recordings/mimetic_bellbird/Mimicri_bellbird Selections","INVEST_0108.wav","INVEST_0108.wav",23625260,NA
"/home/m/Dropbox/estudiantes/Pablo_Huertas/vocal_mimicry_bellbird/data/raw/recordings/mimetic_bellbird/Mimicri_bellbird Selections","INVEST_0110.wav","INVEST_0110.wav",17141804,NA
"/home/m/Dropbox/estudiantes/Pablo_Huertas/vocal_mimicry_bellbird/data/raw/recordings/mimetic_bellbird/Mimicri_bellbird Selections","INVEST_0112.wav","INVEST_0112.wav",24855596,NA
"/home/m/Dropbox/estudiantes/Pablo_Huertas/vocal_mimicry_bellbird/data/raw/recordings/mimetic_bellbird/Mimicri_bellbird Selections","INVEST_0115.wav","INVEST_0115.wav",17072684,NA
"/home/m/Dropbox/estudiantes/Pablo_Huertas/vocal_mimicry_bellbird/data/raw/recordings/mimetic_bellbird/Mimicri_bellbird Selections","INVEST_0116.wav","INVEST_0116.wav",17114156,NA
"/home/m/Dropbox/estudiantes/Pablo_Huertas/vocal_mimicry_bellbird/data/raw/recordings/mimetic_bellbird/Mimicri_bellbird Selections","INVEST_0133.wav","INVEST_0133.wav",17902124,NA
"/home/m/Dropbox/estudiantes/Pablo_Huertas/vocal_mimicry_bellbird/data/raw/recordings/mimetic_bellbird/Mimicri_bellbird Selections","INVEST_0134.wav","INVEST_0134.wav",17508140,NA
"/home/m/Dropbox/estudiantes/Pablo_Huertas/vocal_mimicry_bellbird/data/raw/recordings/mimetic_bellbird/Mimicri_bellbird Selections","INVEST_0138.wav","INVEST_0138.wav",11473964,NA
"/home/m/Dropbox/estudiantes/Pablo_Huertas/vocal_mimicry_bellbird/data/raw/recordings/mimetic_bellbird/Mimicri_bellbird Selections","INVEST_0140.wav","INVEST_0140.wav",19554092,NA
"/home/m/Dropbox/estudiantes/Pablo_Huertas/vocal_mimicry_bellbird/data/raw/recordings/mimetic_bellbird/Mimicri_bellbird Selections","INVEST_0142.wav","INVEST_0142.wav",17501228,NA
"/home/m/Dropbox/estudiantes/Pablo_Huertas/vocal_mimicry_bellbird/data/raw/recordings/mimetic_bellbird/Mimicri_bellbird Selections","INVEST_0147.wav","INVEST_0147.wav",15026732,NA
"/home/m/Dropbox/estudiantes/Pablo_Huertas/vocal_mimicry_bellbird/data/raw/recordings/mimetic_bellbird/Mimicri_bellbird Selections","INVEST_0148.wav","INVEST_0148.wav",19664684,NA
"/home/m/Dropbox/estudiantes/Pablo_Huertas/vocal_mimicry_bellbird/data/raw/recordings/mimetic_bellbird/Mimicri_bellbird Selections","INVEST_0149.wav","INVEST_0149.wav",28484396,NA
"/home/m/Dropbox/estudiantes/Pablo_Huertas/vocal_mimicry_bellbird/data/raw/recordings/mimetic_bellbird/Mimicri_bellbird Selections","INVEST_0150.wav","INVEST_0150.wav",17418284,NA
