Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Begin Path	File Offset (s)	Recording	Model species	Song
1	Spectrogram 1	1	3.259440777	3.640414375	2097.9	6853.1	Pteroglossus-torquatus-439335_.wav	C:\Users\Pablo\Desktop\Modelo de sp\Models\Pteroglossus-torquatus-439335_.wav	3.2594	Model	Pteroglossus torquatus	1
2	Spectrogram 1	1	3.936727173	4.317700770	2405.6	6685.3	Pteroglossus-torquatus-439335_.wav	C:\Users\Pablo\Desktop\Modelo de sp\Models\Pteroglossus-torquatus-439335_.wav	3.9367	Model	Pteroglossus torquatus	2
3	Spectrogram 1	1	4.973821966	5.375960763	2601.4	6741.3	Pteroglossus-torquatus-439335_.wav	C:\Users\Pablo\Desktop\Modelo de sp\Models\Pteroglossus-torquatus-439335_.wav	4.9738	Model	Pteroglossus torquatus	3
4	Spectrogram 1	1	7.725297946	8.085106344	2517.5	6545.5	Pteroglossus-torquatus-439335_.wav	C:\Users\Pablo\Desktop\Modelo de sp\Models\Pteroglossus-torquatus-439335_.wav	7.7253	Model	Pteroglossus torquatus	4
5	Spectrogram 1	1	11.132895123	11.535033920	2433.6	6993.0	Pteroglossus-torquatus-439335_.wav	C:\Users\Pablo\Desktop\Modelo de sp\Models\Pteroglossus-torquatus-439335_.wav	11.1329	Model	Pteroglossus torquatus	5
6	Spectrogram 1	1	17.164977081	17.482455079	2657.3	6937.1	Pteroglossus-torquatus-439335_.wav	C:\Users\Pablo\Desktop\Modelo de sp\Models\Pteroglossus-torquatus-439335_.wav	17.1650	Model	Pteroglossus torquatus	6
7	Spectrogram 1	1	20.741895856	21.059373854	2517.5	6797.2	Pteroglossus-torquatus-439335_.wav	C:\Users\Pablo\Desktop\Modelo de sp\Models\Pteroglossus-torquatus-439335_.wav	20.7419	Model	Pteroglossus torquatus	7
8	Spectrogram 1	1	21.334521452	21.630834250	2601.4	6853.1	Pteroglossus-torquatus-439335_.wav	C:\Users\Pablo\Desktop\Modelo de sp\Models\Pteroglossus-torquatus-439335_.wav	21.3345	Model	Pteroglossus torquatus	8
